"id";"age";"job";"marital";"education";"default_credit";"contact";"contact_day";"contact_month";"duration";"campaign";"pdays";"previous";"poutcome";"deposit";"age_slot";"duration_slot";"prevdays_slot"
221;37;"services";"single";"secondary";"no";"unknown";3;"jun";1045;3;-1;0;"n/a";"yes";"3X";"d>10";"nc"
222;23;"services";"single";"secondary";"no";"unknown";3;"jun";768;1;-1;0;"n/a";"yes";"2X";"d>10";"nc"
223;25;"management";"married";"primary";"no";"unknown";3;"jun";801;1;-1;0;"n/a";"yes";"2X";"d>10";"nc"
224;26;"blue-collar";"single";"secondary";"yes";"unknown";3;"jun";482;2;-1;0;"n/a";"yes";"2X";"d<10";"nc"
225;47;"blue-collar";"divorced";"primary";"no";"unknown";3;"jun";2456;2;-1;0;"n/a";"yes";"4X";"d>10";"nc"
226;35;"admin";"married";"secondary";"no";"unknown";3;"jun";1363;7;-1;0;"n/a";"yes";"3X";"d>10";"nc"
227;32;"technician";"single";"tertiary";"no";"unknown";3;"jun";1336;4;-1;0;"n/a";"yes";"3X";"d>10";"nc"
228;45;"management";"divorced";"secondary";"no";"unknown";4;"jun";633;1;-1;0;"n/a";"yes";"4X";"d>10";"nc"
229;30;"admin";"divorced";"secondary";"no";"unknown";4;"jun";524;15;-1;0;"n/a";"yes";"3X";"d<10";"nc"
230;29;"services";"single";"secondary";"no";"unknown";4;"jun";578;1;-1;0;"n/a";"yes";"2X";"d<10";"nc"
231;38;"blue-collar";"married";"primary";"no";"unknown";4;"jun";984;2;-1;0;"n/a";"yes";"3X";"d>10";"nc"
232;23;"blue-collar";"single";"secondary";"no";"unknown";4;"jun";638;1;-1;0;"n/a";"yes";"2X";"d>10";"nc"
233;27;"management";"single";"tertiary";"no";"unknown";4;"jun";767;2;-1;0;"n/a";"yes";"2X";"d>10";"nc"
234;27;"management";"single";"tertiary";"yes";"unknown";4;"jun";525;2;-1;0;"n/a";"yes";"2X";"d<10";"nc"
235;29;"services";"single";"secondary";"no";"unknown";4;"jun";563;1;-1;0;"n/a";"yes";"2X";"d<10";"nc"
236;30;"self-employed";"married";"tertiary";"no";"unknown";4;"jun";1449;6;-1;0;"n/a";"yes";"3X";"d>10";"nc"
237;36;"blue-collar";"married";"primary";"no";"unknown";4;"jun";920;1;-1;0;"n/a";"yes";"3X";"d>10";"nc"
238;35;"admin";"divorced";"secondary";"no";"unknown";4;"jun";908;1;-1;0;"n/a";"yes";"3X";"d>10";"nc"
239;36;"blue-collar";"married";"secondary";"no";"unknown";5;"jun";208;1;-1;0;"n/a";"yes";"3X";"d<5";"nc"
240;59;"retired";"divorced";"primary";"no";"unknown";5;"jun";910;2;-1;0;"n/a";"yes";"5X";"d>10";"nc"
241;47;"entrepreneur";"married";"secondary";"no";"unknown";5;"jun";1446;1;-1;0;"n/a";"yes";"4X";"d>10";"nc"
242;58;"entrepreneur";"married";"tertiary";"no";"unknown";5;"jun";1149;2;-1;0;"n/a";"yes";"5X";"d>10";"nc"
243;37;"management";"single";"tertiary";"no";"unknown";5;"jun";1123;1;-1;0;"n/a";"yes";"3X";"d>10";"nc"
244;46;"admin";"single";"secondary";"no";"unknown";5;"jun";508;2;-1;0;"n/a";"yes";"4X";"d<10";"nc"
245;43;"blue-collar";"single";"secondary";"no";"unknown";5;"jun";736;2;-1;0;"n/a";"yes";"4X";"d>10";"nc"
246;27;"management";"single";"tertiary";"no";"unknown";5;"jun";590;3;-1;0;"n/a";"yes";"2X";"d<10";"nc"
247;38;"services";"divorced";"secondary";"no";"unknown";5;"jun";636;1;-1;0;"n/a";"yes";"3X";"d>10";"nc"
248;53;"housemaid";"married";"primary";"no";"unknown";5;"jun";701;1;-1;0;"n/a";"yes";"5X";"d>10";"nc"
249;47;"blue-collar";"married";"secondary";"no";"unknown";5;"jun";761;2;-1;0;"n/a";"yes";"4X";"d>10";"nc"
250;56;"housemaid";"divorced";"primary";"yes";"unknown";5;"jun";1558;1;-1;0;"n/a";"yes";"5X";"d>10";"nc"
251;41;"housemaid";"married";"secondary";"no";"unknown";5;"jun";1053;2;-1;0;"n/a";"yes";"4X";"d>10";"nc"
252;29;"self-employed";"married";"secondary";"no";"unknown";5;"jun";562;15;-1;0;"n/a";"yes";"2X";"d<10";"nc"
253;50;"technician";"married";"secondary";"no";"unknown";5;"jun";494;5;-1;0;"n/a";"yes";"5X";"d<10";"nc"
254;45;"blue-collar";"divorced";"primary";"no";"unknown";5;"jun";1018;3;-1;0;"n/a";"yes";"4X";"d>10";"nc"
255;35;"blue-collar";"married";"secondary";"no";"unknown";5;"jun";884;4;-1;0;"n/a";"yes";"3X";"d>10";"nc"
256;26;"technician";"single";"secondary";"no";"unknown";6;"jun";709;5;-1;0;"n/a";"yes";"2X";"d>10";"nc"
257;26;"admin";"married";"secondary";"no";"unknown";6;"jun";1276;2;-1;0;"n/a";"yes";"2X";"d>10";"nc"
258;37;"blue-collar";"married";"unknown";"no";"unknown";6;"jun";381;2;-1;0;"n/a";"yes";"3X";"d<7";"nc"
259;30;"admin";"single";"secondary";"no";"unknown";6;"jun";862;11;-1;0;"n/a";"yes";"3X";"d>10";"nc"
260;38;"management";"single";"tertiary";"no";"unknown";6;"jun";460;4;-1;0;"n/a";"yes";"3X";"d<10";"nc"
261;37;"services";"divorced";"secondary";"no";"unknown";6;"jun";467;3;-1;0;"n/a";"yes";"3X";"d<10";"nc"
262;53;"technician";"married";"secondary";"no";"unknown";6;"jun";648;2;-1;0;"n/a";"yes";"5X";"d>10";"nc"
263;29;"blue-collar";"single";"primary";"no";"unknown";6;"jun";2653;3;-1;0;"n/a";"yes";"2X";"d>10";"nc"
264;35;"management";"single";"tertiary";"no";"unknown";6;"jun";1085;1;-1;0;"n/a";"yes";"3X";"d>10";"nc"
265;28;"blue-collar";"married";"secondary";"no";"unknown";6;"jun";369;2;-1;0;"n/a";"yes";"2X";"d<7";"nc"
266;55;"blue-collar";"married";"unknown";"no";"unknown";6;"jun";685;3;-1;0;"n/a";"yes";"5X";"d>10";"nc"
267;49;"management";"divorced";"secondary";"no";"unknown";9;"jun";1055;10;-1;0;"n/a";"yes";"4X";"d>10";"nc"
268;50;"services";"married";"secondary";"no";"unknown";9;"jun";882;1;-1;0;"n/a";"yes";"5X";"d>10";"nc"
269;43;"management";"single";"tertiary";"no";"unknown";9;"jun";901;1;-1;0;"n/a";"yes";"4X";"d>10";"nc"
270;58;"self-employed";"divorced";"tertiary";"no";"unknown";9;"jun";700;1;-1;0;"n/a";"yes";"5X";"d>10";"nc"
271;38;"technician";"married";"primary";"no";"unknown";9;"jun";491;6;-1;0;"n/a";"yes";"3X";"d<10";"nc"
272;48;"blue-collar";"divorced";"primary";"no";"unknown";9;"jun";940;1;-1;0;"n/a";"yes";"4X";"d>10";"nc"
273;59;"management";"married";"secondary";"no";"unknown";9;"jun";3881;3;-1;0;"n/a";"yes";"5X";"d>10";"nc"
274;58;"blue-collar";"married";"secondary";"no";"unknown";9;"jun";486;3;-1;0;"n/a";"yes";"5X";"d<10";"nc"
275;36;"self-employed";"single";"tertiary";"no";"unknown";9;"jun";1137;3;-1;0;"n/a";"yes";"3X";"d>10";"nc"
276;42;"entrepreneur";"married";"tertiary";"no";"unknown";11;"jun";878;3;-1;0;"n/a";"yes";"4X";"d>10";"nc"
277;41;"admin";"single";"secondary";"no";"unknown";11;"jun";583;4;-1;0;"n/a";"yes";"4X";"d<10";"nc"
278;42;"admin";"married";"secondary";"no";"unknown";11;"jun";1159;4;-1;0;"n/a";"yes";"4X";"d>10";"nc"
279;39;"management";"married";"tertiary";"no";"unknown";11;"jun";893;8;-1;0;"n/a";"yes";"3X";"d>10";"nc"
280;57;"housemaid";"married";"primary";"no";"unknown";11;"jun";867;1;-1;0;"n/a";"yes";"5X";"d>10";"nc"
281;52;"retired";"married";"unknown";"no";"unknown";11;"jun";706;1;-1;0;"n/a";"yes";"5X";"d>10";"nc"
282;59;"retired";"married";"unknown";"no";"unknown";11;"jun";1199;1;-1;0;"n/a";"yes";"5X";"d>10";"nc"
283;56;"blue-collar";"married";"secondary";"no";"unknown";11;"jun";935;1;-1;0;"n/a";"yes";"5X";"d>10";"nc"
284;49;"management";"married";"tertiary";"no";"unknown";11;"jun";586;1;-1;0;"n/a";"yes";"4X";"d<10";"nc"
285;35;"blue-collar";"divorced";"unknown";"no";"unknown";11;"jun";967;2;-1;0;"n/a";"yes";"3X";"d>10";"nc"
286;36;"unemployed";"married";"secondary";"no";"unknown";11;"jun";595;2;-1;0;"n/a";"yes";"3X";"d<10";"nc"
287;40;"admin";"single";"tertiary";"no";"unknown";11;"jun";1290;2;-1;0;"n/a";"yes";"4X";"d>10";"nc"
288;55;"blue-collar";"married";"secondary";"no";"unknown";12;"jun";614;2;-1;0;"n/a";"yes";"5X";"d>10";"nc"
289;58;"admin";"married";"secondary";"no";"unknown";12;"jun";885;1;-1;0;"n/a";"yes";"5X";"d>10";"nc"
290;39;"self-employed";"married";"tertiary";"no";"unknown";12;"jun";651;5;-1;0;"n/a";"yes";"3X";"d>10";"nc"
291;47;"housemaid";"single";"tertiary";"no";"unknown";12;"jun";993;6;-1;0;"n/a";"yes";"4X";"d>10";"nc"
292;40;"management";"married";"secondary";"no";"unknown";12;"jun";577;2;-1;0;"n/a";"yes";"4X";"d<10";"nc"
293;35;"blue-collar";"married";"tertiary";"no";"unknown";12;"jun";1141;6;-1;0;"n/a";"yes";"3X";"d>10";"nc"
294;48;"blue-collar";"married";"secondary";"no";"unknown";12;"jun";1268;2;-1;0;"n/a";"yes";"4X";"d>10";"nc"
295;48;"management";"divorced";"tertiary";"no";"unknown";12;"jun";1243;7;-1;0;"n/a";"yes";"4X";"d>10";"nc"
296;24;"blue-collar";"single";"secondary";"yes";"unknown";12;"jun";465;3;-1;0;"n/a";"yes";"2X";"d<10";"nc"
297;49;"blue-collar";"married";"primary";"no";"unknown";16;"jun";513;2;-1;0;"n/a";"yes";"4X";"d<10";"nc"
298;36;"blue-collar";"married";"secondary";"no";"unknown";16;"jun";686;11;-1;0;"n/a";"yes";"3X";"d>10";"nc"
299;52;"retired";"divorced";"tertiary";"no";"unknown";16;"jun";741;4;-1;0;"n/a";"yes";"5X";"d>10";"nc"
300;42;"entrepreneur";"single";"unknown";"no";"unknown";16;"jun";617;1;-1;0;"n/a";"yes";"4X";"d>10";"nc"
301;36;"services";"married";"secondary";"no";"unknown";16;"jun";1093;1;-1;0;"n/a";"yes";"3X";"d>10";"nc"
302;36;"blue-collar";"divorced";"secondary";"no";"unknown";16;"jun";1395;2;-1;0;"n/a";"yes";"3X";"d>10";"nc"
303;48;"unemployed";"single";"tertiary";"no";"unknown";16;"jun";1089;1;-1;0;"n/a";"yes";"4X";"d>10";"nc"
304;51;"management";"single";"secondary";"no";"unknown";16;"jun";1248;3;-1;0;"n/a";"yes";"5X";"d>10";"nc"
305;51;"blue-collar";"married";"secondary";"no";"unknown";16;"jun";721;3;-1;0;"n/a";"yes";"5X";"d>10";"nc"
306;46;"technician";"married";"secondary";"no";"unknown";16;"jun";750;2;-1;0;"n/a";"yes";"4X";"d>10";"nc"
307;37;"management";"married";"tertiary";"no";"unknown";16;"jun";637;6;-1;0;"n/a";"yes";"3X";"d>10";"nc"
308;36;"entrepreneur";"married";"tertiary";"no";"unknown";16;"jun";2769;4;-1;0;"n/a";"yes";"3X";"d>10";"nc"
309;47;"management";"married";"secondary";"no";"unknown";17;"jun";556;1;-1;0;"n/a";"yes";"4X";"d<10";"nc"
310;40;"technician";"divorced";"tertiary";"no";"unknown";17;"jun";522;1;-1;0;"n/a";"yes";"4X";"d<10";"nc"
311;38;"student";"single";"tertiary";"no";"unknown";17;"jun";1345;3;-1;0;"n/a";"yes";"3X";"d>10";"nc"
312;40;"management";"married";"secondary";"no";"unknown";17;"jun";676;2;-1;0;"n/a";"yes";"4X";"d>10";"nc"
313;39;"blue-collar";"married";"primary";"no";"unknown";17;"jun";775;3;-1;0;"n/a";"yes";"3X";"d>10";"nc"
314;60;"management";"married";"tertiary";"no";"unknown";17;"jun";2621;3;-1;0;"n/a";"yes";"6X";"d>10";"nc"
315;39;"self-employed";"single";"tertiary";"no";"unknown";18;"jun";1029;1;-1;0;"n/a";"yes";"3X";"d>10";"nc"
316;51;"services";"divorced";"secondary";"no";"unknown";18;"jun";371;2;-1;0;"n/a";"yes";"5X";"d<7";"nc"
317;27;"admin";"married";"secondary";"no";"unknown";18;"jun";1528;2;-1;0;"n/a";"yes";"2X";"d>10";"nc"
318;41;"management";"single";"tertiary";"no";"unknown";18;"jun";1540;1;-1;0;"n/a";"yes";"4X";"d>10";"nc"
319;42;"blue-collar";"single";"primary";"no";"unknown";18;"jun";973;1;-1;0;"n/a";"yes";"4X";"d>10";"nc"
320;41;"entrepreneur";"married";"secondary";"no";"unknown";18;"jun";707;1;-1;0;"n/a";"yes";"4X";"d>10";"nc"
321;33;"technician";"married";"secondary";"no";"unknown";18;"jun";625;2;-1;0;"n/a";"yes";"3X";"d>10";"nc"
322;46;"admin";"married";"secondary";"no";"unknown";18;"jun";1255;1;-1;0;"n/a";"yes";"4X";"d>10";"nc"
323;31;"blue-collar";"married";"secondary";"no";"unknown";18;"jun";704;4;-1;0;"n/a";"yes";"3X";"d>10";"nc"
324;41;"blue-collar";"married";"primary";"no";"unknown";18;"jun";1574;3;-1;0;"n/a";"yes";"4X";"d>10";"nc"
325;41;"blue-collar";"divorced";"secondary";"no";"unknown";19;"jun";1135;4;-1;0;"n/a";"yes";"4X";"d>10";"nc"
326;55;"retired";"divorced";"secondary";"no";"unknown";19;"jun";1007;1;-1;0;"n/a";"yes";"5X";"d>10";"nc"
327;53;"technician";"married";"secondary";"no";"unknown";19;"jun";1318;3;-1;0;"n/a";"yes";"5X";"d>10";"nc"
328;55;"housemaid";"married";"primary";"no";"unknown";19;"jun";922;2;-1;0;"n/a";"yes";"5X";"d>10";"nc"
329;39;"services";"married";"secondary";"no";"unknown";19;"jun";585;1;-1;0;"n/a";"yes";"3X";"d<10";"nc"
330;40;"entrepreneur";"married";"tertiary";"yes";"unknown";19;"jun";952;4;-1;0;"n/a";"yes";"4X";"d>10";"nc"
331;59;"retired";"married";"primary";"no";"unknown";19;"jun";834;1;-1;0;"n/a";"yes";"5X";"d>10";"nc"
332;42;"blue-collar";"single";"secondary";"no";"unknown";19;"jun";651;3;-1;0;"n/a";"yes";"4X";"d>10";"nc"
333;41;"blue-collar";"married";"primary";"no";"unknown";19;"jun";683;3;-1;0;"n/a";"yes";"4X";"d>10";"nc"
334;27;"blue-collar";"married";"secondary";"no";"unknown";19;"jun";1012;1;-1;0;"n/a";"yes";"2X";"d>10";"nc"
335;25;"blue-collar";"single";"secondary";"no";"unknown";19;"jun";958;7;-1;0;"n/a";"yes";"2X";"d>10";"nc"
336;43;"unemployed";"married";"primary";"no";"unknown";20;"jun";973;2;-1;0;"n/a";"yes";"4X";"d>10";"nc"
337;44;"services";"married";"secondary";"no";"unknown";20;"jun";911;1;-1;0;"n/a";"yes";"4X";"d>10";"nc"
338;26;"blue-collar";"single";"secondary";"no";"unknown";20;"jun";382;7;-1;0;"n/a";"yes";"2X";"d<7";"nc"
339;52;"retired";"married";"tertiary";"no";"unknown";20;"jun";1210;1;-1;0;"n/a";"yes";"5X";"d>10";"nc"
340;54;"services";"married";"unknown";"no";"unknown";20;"jun";838;1;-1;0;"n/a";"yes";"5X";"d>10";"nc"
341;56;"management";"married";"tertiary";"no";"unknown";20;"jun";422;1;-1;0;"n/a";"yes";"5X";"d<7";"nc"
342;57;"management";"married";"tertiary";"no";"unknown";20;"jun";1098;2;-1;0;"n/a";"yes";"5X";"d>10";"nc"
343;29;"blue-collar";"single";"secondary";"no";"unknown";20;"jun";1663;1;-1;0;"n/a";"yes";"2X";"d>10";"nc"
344;47;"technician";"married";"tertiary";"no";"unknown";20;"jun";560;3;-1;0;"n/a";"yes";"4X";"d<10";"nc"
345;57;"management";"married";"tertiary";"no";"unknown";20;"jun";1617;1;-1;0;"n/a";"yes";"5X";"d>10";"nc"
346;40;"blue-collar";"married";"secondary";"no";"unknown";20;"jun";570;2;-1;0;"n/a";"yes";"4X";"d<10";"nc"
347;46;"services";"divorced";"secondary";"no";"unknown";20;"jun";1023;3;-1;0;"n/a";"yes";"4X";"d>10";"nc"
348;43;"blue-collar";"single";"secondary";"no";"unknown";20;"jun";585;2;-1;0;"n/a";"yes";"4X";"d<10";"nc"
349;45;"management";"married";"tertiary";"no";"unknown";20;"jun";693;3;-1;0;"n/a";"yes";"4X";"d>10";"nc"
350;24;"management";"married";"secondary";"no";"unknown";20;"jun";546;10;-1;0;"n/a";"yes";"2X";"d<10";"nc"
351;40;"blue-collar";"married";"secondary";"no";"unknown";20;"jun";1036;5;-1;0;"n/a";"yes";"4X";"d>10";"nc"
352;38;"services";"divorced";"unknown";"no";"unknown";20;"jun";1409;2;-1;0;"n/a";"yes";"3X";"d>10";"nc"
353;36;"unemployed";"married";"tertiary";"no";"unknown";20;"jun";988;4;-1;0;"n/a";"yes";"3X";"d>10";"nc"
354;27;"blue-collar";"single";"secondary";"yes";"unknown";23;"jun";498;2;-1;0;"n/a";"yes";"2X";"d<10";"nc"
355;26;"admin";"single";"primary";"no";"unknown";23;"jun";670;3;-1;0;"n/a";"yes";"2X";"d>10";"nc"
356;43;"management";"married";"tertiary";"no";"unknown";23;"jun";662;2;-1;0;"n/a";"yes";"4X";"d>10";"nc"
357;25;"blue-collar";"single";"primary";"no";"unknown";24;"jun";528;2;-1;0;"n/a";"yes";"2X";"d<10";"nc"
358;27;"blue-collar";"married";"tertiary";"no";"unknown";26;"jun";519;3;-1;0;"n/a";"yes";"2X";"d<10";"nc"
359;30;"technician";"married";"tertiary";"no";"unknown";26;"jun";677;3;-1;0;"n/a";"yes";"3X";"d>10";"nc"
360;28;"admin";"single";"secondary";"no";"unknown";26;"jun";3183;2;-1;0;"n/a";"yes";"2X";"d>10";"nc"
361;27;"blue-collar";"married";"primary";"no";"unknown";27;"jun";422;6;-1;0;"n/a";"yes";"2X";"d<7";"nc"
362;32;"admin";"divorced";"secondary";"no";"unknown";27;"jun";856;2;-1;0;"n/a";"yes";"3X";"d>10";"nc"
363;41;"blue-collar";"single";"secondary";"no";"unknown";1;"jul";479;9;-1;0;"n/a";"yes";"4X";"d<10";"nc"
364;37;"technician";"single";"tertiary";"no";"unknown";1;"jul";1135;2;-1;0;"n/a";"yes";"3X";"d>10";"nc"
365;27;"technician";"single";"secondary";"no";"unknown";1;"jul";650;2;-1;0;"n/a";"yes";"2X";"d>10";"nc"
366;29;"services";"single";"secondary";"no";"unknown";3;"jul";587;3;-1;0;"n/a";"yes";"2X";"d<10";"nc"
367;33;"services";"married";"secondary";"no";"unknown";3;"jul";676;1;-1;0;"n/a";"yes";"3X";"d>10";"nc"
368;36;"technician";"married";"primary";"no";"unknown";4;"jul";584;1;-1;0;"n/a";"yes";"3X";"d<10";"nc"
369;28;"blue-collar";"single";"secondary";"no";"cellular";4;"jul";1044;3;-1;0;"n/a";"yes";"2X";"d>10";"nc"
370;55;"blue-collar";"married";"secondary";"no";"cellular";7;"jul";494;4;-1;0;"n/a";"yes";"5X";"d<10";"nc"
371;51;"technician";"married";"secondary";"no";"cellular";7;"jul";615;2;-1;0;"n/a";"yes";"5X";"d>10";"nc"
372;39;"technician";"single";"secondary";"no";"cellular";7;"jul";718;2;-1;0;"n/a";"yes";"3X";"d>10";"nc"
373;42;"blue-collar";"divorced";"primary";"no";"cellular";7;"jul";434;3;-1;0;"n/a";"yes";"4X";"d<7";"nc"
374;33;"services";"single";"secondary";"no";"cellular";7;"jul";782;1;-1;0;"n/a";"yes";"3X";"d>10";"nc"
375;36;"entrepreneur";"divorced";"tertiary";"no";"cellular";7;"jul";722;3;-1;0;"n/a";"yes";"3X";"d>10";"nc"
376;45;"technician";"married";"secondary";"no";"cellular";7;"jul";621;2;-1;0;"n/a";"yes";"4X";"d>10";"nc"
377;37;"self-employed";"married";"secondary";"no";"cellular";7;"jul";629;2;-1;0;"n/a";"yes";"3X";"d>10";"nc"
378;46;"unemployed";"married";"secondary";"no";"cellular";7;"jul";385;5;-1;0;"n/a";"yes";"4X";"d<7";"nc"
379;32;"self-employed";"single";"tertiary";"no";"cellular";7;"jul";889;1;-1;0;"n/a";"yes";"3X";"d>10";"nc"
380;28;"technician";"single";"secondary";"no";"cellular";7;"jul";532;1;-1;0;"n/a";"yes";"2X";"d<10";"nc"
381;45;"admin";"divorced";"secondary";"no";"cellular";7;"jul";574;1;-1;0;"n/a";"yes";"4X";"d<10";"nc"
382;41;"blue-collar";"single";"secondary";"yes";"cellular";7;"jul";599;1;-1;0;"n/a";"yes";"4X";"d<10";"nc"
383;59;"blue-collar";"divorced";"primary";"no";"cellular";7;"jul";849;1;-1;0;"n/a";"yes";"5X";"d>10";"nc"
384;47;"technician";"single";"secondary";"no";"cellular";7;"jul";973;3;-1;0;"n/a";"yes";"4X";"d>10";"nc"
385;31;"blue-collar";"single";"secondary";"no";"cellular";7;"jul";719;2;-1;0;"n/a";"yes";"3X";"d>10";"nc"
386;31;"management";"single";"tertiary";"no";"cellular";8;"jul";509;4;-1;0;"n/a";"yes";"3X";"d<10";"nc"
387;33;"entrepreneur";"married";"secondary";"no";"cellular";8;"jul";740;1;-1;0;"n/a";"yes";"3X";"d>10";"nc"
388;52;"entrepreneur";"married";"tertiary";"yes";"cellular";8;"jul";534;1;-1;0;"n/a";"yes";"5X";"d<10";"nc"
389;26;"self-employed";"single";"secondary";"no";"cellular";8;"jul";531;1;-1;0;"n/a";"yes";"2X";"d<10";"nc"
390;25;"technician";"single";"secondary";"no";"cellular";8;"jul";634;1;-1;0;"n/a";"yes";"2X";"d>10";"nc"
391;25;"blue-collar";"married";"secondary";"no";"cellular";8;"jul";460;3;-1;0;"n/a";"yes";"2X";"d<10";"nc"
392;28;"blue-collar";"single";"secondary";"no";"cellular";8;"jul";681;1;-1;0;"n/a";"yes";"2X";"d>10";"nc"
393;33;"entrepreneur";"divorced";"tertiary";"no";"cellular";8;"jul";1082;1;-1;0;"n/a";"yes";"3X";"d>10";"nc"
394;45;"management";"divorced";"tertiary";"no";"cellular";8;"jul";730;1;-1;0;"n/a";"yes";"4X";"d>10";"nc"
395;36;"services";"married";"secondary";"no";"cellular";8;"jul";716;5;-1;0;"n/a";"yes";"3X";"d>10";"nc"
396;26;"blue-collar";"single";"secondary";"yes";"cellular";8;"jul";803;2;-1;0;"n/a";"yes";"2X";"d>10";"nc"
397;38;"technician";"married";"secondary";"no";"cellular";8;"jul";635;1;-1;0;"n/a";"yes";"3X";"d>10";"nc"
398;56;"blue-collar";"single";"secondary";"no";"cellular";8;"jul";819;3;-1;0;"n/a";"yes";"5X";"d>10";"nc"
399;26;"admin";"single";"secondary";"no";"cellular";8;"jul";658;2;-1;0;"n/a";"yes";"2X";"d>10";"nc"
400;26;"technician";"married";"secondary";"no";"cellular";8;"jul";1061;4;-1;0;"n/a";"yes";"2X";"d>10";"nc"
401;25;"blue-collar";"single";"secondary";"no";"cellular";8;"jul";687;2;-1;0;"n/a";"yes";"2X";"d>10";"nc"
402;26;"unemployed";"single";"secondary";"no";"cellular";9;"jul";537;1;-1;0;"n/a";"yes";"2X";"d<10";"nc"
403;40;"blue-collar";"married";"primary";"no";"cellular";9;"jul";781;1;-1;0;"n/a";"yes";"4X";"d>10";"nc"
404;37;"admin";"married";"primary";"no";"cellular";9;"jul";645;1;-1;0;"n/a";"yes";"3X";"d>10";"nc"
405;43;"blue-collar";"single";"primary";"no";"cellular";9;"jul";1242;1;-1;0;"n/a";"yes";"4X";"d>10";"nc"
406;41;"services";"divorced";"tertiary";"no";"cellular";9;"jul";662;1;-1;0;"n/a";"yes";"4X";"d>10";"nc"
407;49;"blue-collar";"married";"secondary";"no";"cellular";9;"jul";625;1;-1;0;"n/a";"yes";"4X";"d>10";"nc"
408;29;"admin";"divorced";"tertiary";"yes";"cellular";9;"jul";426;3;-1;0;"n/a";"yes";"2X";"d<7";"nc"
409;39;"services";"divorced";"secondary";"no";"cellular";9;"jul";869;1;-1;0;"n/a";"yes";"3X";"d>10";"nc"
410;38;"management";"married";"tertiary";"yes";"cellular";9;"jul";556;5;-1;0;"n/a";"yes";"3X";"d<10";"nc"
411;26;"technician";"married";"secondary";"no";"cellular";9;"jul";359;5;-1;0;"n/a";"yes";"2X";"d<7";"nc"
412;32;"management";"married";"tertiary";"no";"cellular";9;"jul";1014;1;-1;0;"n/a";"yes";"3X";"d>10";"nc"
413;33;"blue-collar";"married";"primary";"no";"cellular";9;"jul";1290;4;-1;0;"n/a";"yes";"3X";"d>10";"nc"
414;31;"management";"single";"tertiary";"no";"cellular";9;"jul";564;5;-1;0;"n/a";"yes";"3X";"d<10";"nc"
415;49;"blue-collar";"married";"primary";"no";"cellular";9;"jul";1439;6;-1;0;"n/a";"yes";"4X";"d>10";"nc"
416;27;"unemployed";"single";"primary";"no";"cellular";9;"jul";919;2;-1;0;"n/a";"yes";"2X";"d>10";"nc"
417;30;"blue-collar";"single";"secondary";"no";"cellular";9;"jul";1426;3;-1;0;"n/a";"yes";"3X";"d>10";"nc"
418;35;"blue-collar";"married";"secondary";"no";"cellular";10;"jul";901;1;-1;0;"n/a";"yes";"3X";"d>10";"nc"
419;26;"blue-collar";"single";"secondary";"no";"cellular";10;"jul";998;4;-1;0;"n/a";"yes";"2X";"d>10";"nc"
420;45;"entrepreneur";"married";"unknown";"no";"cellular";10;"jul";804;1;-1;0;"n/a";"yes";"4X";"d>10";"nc"
421;34;"admin";"married";"secondary";"no";"cellular";10;"jul";961;1;-1;0;"n/a";"yes";"3X";"d>10";"nc"
422;28;"admin";"single";"secondary";"no";"cellular";10;"jul";720;2;-1;0;"n/a";"yes";"2X";"d>10";"nc"
423;25;"blue-collar";"single";"secondary";"no";"cellular";10;"jul";1341;7;-1;0;"n/a";"yes";"2X";"d>10";"nc"
424;30;"blue-collar";"single";"secondary";"no";"cellular";10;"jul";634;1;-1;0;"n/a";"yes";"3X";"d>10";"nc"
425;30;"services";"married";"secondary";"no";"cellular";10;"jul";829;5;-1;0;"n/a";"yes";"3X";"d>10";"nc"
426;47;"services";"married";"secondary";"no";"cellular";10;"jul";476;4;-1;0;"n/a";"yes";"4X";"d<10";"nc"
427;57;"admin";"divorced";"secondary";"no";"cellular";10;"jul";724;1;-1;0;"n/a";"yes";"5X";"d>10";"nc"
428;38;"management";"married";"tertiary";"no";"cellular";10;"jul";500;1;-1;0;"n/a";"yes";"3X";"d<10";"nc"
429;54;"technician";"married";"secondary";"no";"cellular";10;"jul";2029;1;-1;0;"n/a";"yes";"5X";"d>10";"nc"
