id,age,job,marital,education,is_in_default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,deposit,balance_normalizado,estado_balance
206,32.0,technician,married,secondary,0,696,1,0,unknown,2,jun,815,1,-1,0,unknown,1,-0.2496740789940551,Saldo Medio Alto
207,35.0,services,married,secondary,0,152,1,0,unknown,2,jun,563,1,-1,0,unknown,1,-0.413427855236409,Saldo Medio
208,36.0,management,single,tertiary,0,-78,1,0,unknown,2,jun,1068,1,-1,0,unknown,1,-0.4826619885741689,Saldo Bajo
209,35.0,management,married,tertiary,0,867,1,0,unknown,2,jun,230,3,-1,0,unknown,1,-0.1982000059472858,Saldo Medio Alto
210,30.0,blue-collar,single,secondary,0,953,1,0,unknown,2,jun,747,2,-1,0,unknown,1,-0.17231246043838427,Saldo Medio Alto
211,42.0,blue-collar,married,secondary,0,443,1,0,unknown,2,jun,671,5,-1,0,unknown,1,-0.32583162566559104,Saldo Medio
212,42.0,technician,single,secondary,1,-1129,1,0,unknown,2,jun,555,5,-1,0,unknown,1,-0.7990318761306284,Saldo Bajo
213,32.0,blue-collar,married,primary,0,415,1,0,unknown,2,jun,777,4,-1,0,unknown,1,-0.3342601288545357,Saldo Medio
214,29.0,blue-collar,single,secondary,0,260,1,0,unknown,2,jun,707,14,-1,0,unknown,1,-0.3809179143647652,Saldo Medio
215,44.0,management,divorced,tertiary,1,-411,1,0,unknown,2,jun,432,4,-1,0,unknown,1,-0.5829009729284039,Saldo Bajo
216,32.0,technician,single,secondary,0,1279,1,0,unknown,3,jun,1173,3,-1,0,unknown,1,-0.07418060188138544,Saldo Medio Alto
217,31.0,unemployed,married,secondary,0,86,1,1,unknown,3,jun,963,2,-1,0,unknown,1,-0.43329504132463575,Saldo Bajo
218,40.0,self-employed,married,secondary,1,-754,1,1,unknown,3,jun,941,3,-1,0,unknown,1,-0.6861501369929763,Saldo Bajo
219,43.0,entrepreneur,married,secondary,0,0,0,0,unknown,3,jun,1025,7,-1,0,unknown,1,-0.4591825868335373,Saldo Bajo
220,27.0,management,single,secondary,0,178,1,0,unknown,3,jun,732,2,-1,0,unknown,1,-0.40560138798953177,Saldo Medio
221,37.0,services,single,secondary,0,278,1,0,unknown,3,jun,1045,3,-1,0,unknown,1,-0.3754995908861579,Saldo Medio
222,23.0,services,single,secondary,0,425,1,0,unknown,3,jun,768,1,-1,0,unknown,1,-0.3312499491441983,Saldo Medio
223,25.0,management,married,primary,0,168,1,0,unknown,3,jun,801,1,-1,0,unknown,1,-0.40861156769986917,Saldo Medio
224,26.0,blue-collar,single,secondary,1,-36,1,0,unknown,3,jun,482,2,-1,0,unknown,1,-0.4700192337907519,Saldo Bajo
225,47.0,blue-collar,divorced,primary,0,126,1,0,unknown,3,jun,2456,2,-1,0,unknown,1,-0.4212543224832862,Saldo Medio
226,35.0,admin.,married,secondary,0,-87,1,0,unknown,3,jun,1363,7,-1,0,unknown,1,-0.48537115031347255,Saldo Bajo
227,32.0,technician,single,tertiary,0,6281,1,0,unknown,3,jun,1336,4,-1,0,unknown,1,1.4315112892293758,Saldo Muy Alto
228,45.0,management,divorced,secondary,0,644,1,0,unknown,4,jun,633,1,-1,0,unknown,1,-0.2653270134878095,Saldo Medio Alto
229,30.0,admin.,divorced,secondary,0,377,1,0,unknown,4,jun,524,15,-1,0,unknown,1,-0.3456988117538178,Saldo Medio
230,29.0,services,single,secondary,0,-271,1,0,unknown,4,jun,578,1,-1,0,unknown,1,-0.5407584569836805,Saldo Bajo
231,38.0,blue-collar,married,primary,0,5839,1,0,unknown,4,jun,984,2,-1,0,unknown,1,1.2984613460324632,Saldo Muy Alto
232,23.0,blue-collar,single,secondary,0,492,1,0,unknown,4,jun,638,1,-1,0,unknown,1,-0.3110817450849378,Saldo Medio
233,27.0,management,single,tertiary,0,99,1,0,unknown,4,jun,767,2,-1,0,unknown,1,-0.42938180770119716,Saldo Bajo
234,27.0,management,single,tertiary,1,-713,1,0,unknown,4,jun,525,2,-1,0,unknown,1,-0.6738084001805931,Saldo Bajo
235,29.0,services,single,secondary,0,32,1,0,unknown,4,jun,563,1,-1,0,unknown,1,-0.44955001176045767,Saldo Bajo
236,30.0,self-employed,married,tertiary,0,543,1,1,unknown,4,jun,1449,6,-1,0,unknown,1,-0.29572982856221713,Saldo Medio Alto
237,36.0,blue-collar,married,primary,0,403,1,0,unknown,4,jun,920,1,-1,0,unknown,1,-0.3378723445069406,Saldo Medio
238,35.0,admin.,divorced,secondary,0,437,1,0,unknown,4,jun,908,1,-1,0,unknown,1,-0.3276377334917935,Saldo Medio
239,36.0,blue-collar,married,secondary,0,1772,0,0,unknown,5,jun,208,1,-1,0,unknown,1,0.07422125783824776,Saldo Alto
240,59.0,retired,divorced,primary,0,-88,1,0,unknown,5,jun,910,2,-1,0,unknown,1,-0.4856721682845063,Saldo Bajo
241,47.0,entrepreneur,married,secondary,0,0,0,0,unknown,5,jun,1446,1,-1,0,unknown,1,-0.4591825868335373,Saldo Bajo
242,58.0,entrepreneur,married,tertiary,0,853,0,0,unknown,5,jun,1149,2,-1,0,unknown,1,-0.20241425754175815,Saldo Medio Alto
243,37.0,management,single,tertiary,0,240,0,0,unknown,5,jun,1123,1,-1,0,unknown,1,-0.38693827378544,Saldo Medio
244,46.0,admin.,single,secondary,0,849,1,0,unknown,5,jun,508,2,-1,0,unknown,1,-0.20361832942589309,Saldo Medio Alto
245,43.0,blue-collar,single,secondary,0,318,1,0,unknown,5,jun,736,2,-1,0,unknown,1,-0.36345887204480837,Saldo Medio
246,27.0,management,single,tertiary,0,703,1,0,unknown,5,jun,590,3,-1,0,unknown,1,-0.24756695319681896,Saldo Medio Alto
247,38.0,services,divorced,secondary,0,61,0,0,unknown,5,jun,636,1,-1,0,unknown,1,-0.44082049060047923,Saldo Bajo
248,53.0,housemaid,married,primary,0,104,0,1,unknown,5,jun,701,1,-1,0,unknown,1,-0.42787671784602843,Saldo Bajo
249,47.0,blue-collar,married,secondary,0,1996,0,0,unknown,5,jun,761,2,-1,0,unknown,1,0.14164928334980526,Saldo Alto
250,56.0,housemaid,divorced,primary,1,1238,0,0,unknown,5,jun,1558,1,-1,0,unknown,1,-0.08652233869376873,Saldo Medio Alto
251,41.0,housemaid,married,secondary,0,879,0,0,unknown,5,jun,1053,2,-1,0,unknown,1,-0.19458779029488094,Saldo Medio Alto
252,29.0,self-employed,married,secondary,0,425,1,0,unknown,5,jun,562,15,-1,0,unknown,1,-0.3312499491441983,Saldo Medio
253,50.0,technician,married,secondary,0,416,1,0,unknown,5,jun,494,5,-1,0,unknown,1,-0.333959110883502,Saldo Medio
254,45.0,blue-collar,divorced,primary,0,844,0,0,unknown,5,jun,1018,3,-1,0,unknown,1,-0.2051234192810618,Saldo Medio Alto
255,35.0,blue-collar,married,secondary,0,860,1,0,unknown,5,jun,884,4,-1,0,unknown,1,-0.20030713174452197,Saldo Medio Alto
256,26.0,technician,single,secondary,0,639,1,0,unknown,6,jun,709,5,-1,0,unknown,1,-0.26683210334297824,Saldo Medio Alto
257,26.0,admin.,married,secondary,0,710,1,1,unknown,6,jun,1276,2,-1,0,unknown,1,-0.24545982739958278,Saldo Medio Alto
258,37.0,blue-collar,married,unknown,0,1508,0,1,unknown,6,jun,381,2,-1,0,unknown,1,-0.005247486514659262,Saldo Medio Alto
259,30.0,admin.,single,secondary,0,223,1,0,unknown,6,jun,862,11,-1,0,unknown,1,-0.39205557929301355,Saldo Medio
260,38.0,management,single,tertiary,0,619,1,0,unknown,6,jun,460,4,-1,0,unknown,1,-0.272852462763653,Saldo Medio Alto
261,37.0,services,divorced,secondary,0,319,1,0,unknown,6,jun,467,3,-1,0,unknown,1,-0.36315785407377466,Saldo Medio
262,53.0,technician,married,secondary,0,480,0,0,unknown,6,jun,648,2,-1,0,unknown,1,-0.3146939607373427,Saldo Medio
263,29.0,blue-collar,single,primary,0,213,1,0,unknown,6,jun,2653,3,-1,0,unknown,1,-0.39506575900335095,Saldo Medio
264,35.0,management,single,tertiary,0,68,0,0,unknown,6,jun,1085,1,-1,0,unknown,1,-0.4387133648032431,Saldo Bajo
265,28.0,blue-collar,married,secondary,0,2788,1,0,unknown,6,jun,369,2,-1,0,unknown,1,0.3800555164085263,Saldo Alto
266,55.0,blue-collar,married,unknown,0,7561,0,0,unknown,6,jun,685,3,-1,0,unknown,1,1.8168142921525612,Saldo Muy Alto
267,49.0,management,divorced,secondary,0,-46,1,0,unknown,9,jun,1055,10,-1,0,unknown,1,-0.4730294135010893,Saldo Bajo
268,50.0,services,married,secondary,0,1595,0,0,unknown,9,jun,882,1,-1,0,unknown,1,0.020941076965276008,Saldo Medio Alto
269,43.0,management,single,tertiary,0,1046,0,0,unknown,9,jun,901,1,-1,0,unknown,1,-0.14431778913224655,Saldo Medio Alto
270,58.0,self-employed,divorced,tertiary,0,1382,0,0,unknown,9,jun,700,1,-1,0,unknown,1,-0.043175750864910344,Saldo Medio Alto
271,38.0,technician,married,primary,0,217,1,0,unknown,9,jun,491,6,-1,0,unknown,1,-0.393861687119216,Saldo Medio
272,48.0,blue-collar,divorced,primary,0,183,0,0,unknown,9,jun,940,1,-1,0,unknown,1,-0.4040962981343631,Saldo Medio
273,59.0,management,married,secondary,0,1321,0,0,unknown,9,jun,3881,3,-1,0,unknown,1,-0.061537847097968404,Saldo Medio Alto
274,58.0,blue-collar,married,secondary,0,25,0,0,unknown,9,jun,486,3,-1,0,unknown,1,-0.4516571375576938,Saldo Bajo
275,36.0,self-employed,single,tertiary,0,4844,0,0,unknown,9,jun,1137,3,-1,0,unknown,1,0.9989484648538931,Saldo Muy Alto
276,42.0,entrepreneur,married,tertiary,0,5345,0,0,unknown,11,jun,878,3,-1,0,unknown,1,1.1497584683417963,Saldo Muy Alto
277,41.0,admin.,single,secondary,0,812,0,1,unknown,11,jun,583,4,-1,0,unknown,1,-0.21475599435414142,Saldo Medio Alto
278,42.0,admin.,married,secondary,0,105,0,0,unknown,11,jun,1159,4,-1,0,unknown,1,-0.4275756998749947,Saldo Bajo
279,39.0,management,married,tertiary,0,-190,0,1,unknown,11,jun,893,8,-1,0,unknown,1,-0.5163760013299477,Saldo Bajo
280,57.0,housemaid,married,primary,0,625,0,1,unknown,11,jun,867,1,-1,0,unknown,1,-0.27104635493745055,Saldo Medio Alto
281,52.0,retired,married,unknown,0,293,0,0,unknown,11,jun,706,1,-1,0,unknown,1,-0.37098432132065184,Saldo Medio
282,59.0,retired,married,unknown,0,1033,0,0,unknown,11,jun,1199,1,-1,0,unknown,1,-0.14823102275568517,Saldo Medio Alto
283,56.0,blue-collar,married,secondary,0,1210,0,0,unknown,11,jun,935,1,-1,0,unknown,1,-0.09495084188271341,Saldo Medio Alto
284,49.0,management,married,tertiary,0,64,0,0,unknown,11,jun,586,1,-1,0,unknown,1,-0.439917436687378,Saldo Bajo
285,35.0,blue-collar,divorced,unknown,0,164,0,0,unknown,11,jun,967,2,-1,0,unknown,1,-0.40981563958400413,Saldo Medio
286,36.0,unemployed,married,secondary,0,1766,0,0,unknown,11,jun,595,2,-1,0,unknown,1,0.07241515001204533,Saldo Alto
287,40.0,admin.,single,tertiary,0,1248,0,0,unknown,11,jun,1290,2,-1,0,unknown,1,-0.08351215898343134,Saldo Medio Alto
288,55.0,blue-collar,married,secondary,0,0,0,0,unknown,12,jun,614,2,-1,0,unknown,1,-0.4591825868335373,Saldo Bajo
289,58.0,admin.,married,secondary,0,826,0,0,unknown,12,jun,885,1,-1,0,unknown,1,-0.21054174275966908,Saldo Medio Alto
290,39.0,self-employed,married,tertiary,0,2630,0,0,unknown,12,jun,651,5,-1,0,unknown,1,0.3324946769851956,Saldo Alto
291,47.0,housemaid,single,tertiary,0,3727,0,0,unknown,12,jun,993,6,-1,0,unknown,1,0.662711391209207,Saldo Alto
292,40.0,management,married,secondary,0,406,1,0,unknown,12,jun,577,2,-1,0,unknown,1,-0.33696929059383934,Saldo Medio
293,35.0,blue-collar,married,tertiary,0,2999,0,0,unknown,12,jun,1141,6,-1,0,unknown,1,0.4435703082966452,Saldo Alto
294,48.0,blue-collar,married,secondary,0,1000,1,0,unknown,12,jun,1268,2,-1,0,unknown,1,-0.15816461579979854,Saldo Medio Alto
295,48.0,management,divorced,tertiary,0,503,0,1,unknown,12,jun,1243,7,-1,0,unknown,1,-0.3077705474035667,Saldo Medio
296,24.0,blue-collar,single,secondary,1,-203,1,0,unknown,12,jun,465,3,-1,0,unknown,1,-0.5202892349533863,Saldo Bajo
297,49.0,blue-collar,married,primary,0,361,1,0,unknown,16,jun,513,2,-1,0,unknown,1,-0.3505150992903576,Saldo Medio
298,36.0,blue-collar,married,secondary,0,274,1,0,unknown,16,jun,686,11,-1,0,unknown,1,-0.3767036627702929,Saldo Medio
299,52.0,retired,divorced,tertiary,0,3687,1,1,unknown,16,jun,741,4,-1,0,unknown,1,0.6506706723678574,Saldo Alto
300,42.0,entrepreneur,single,unknown,0,323,0,0,unknown,16,jun,617,1,-1,0,unknown,1,-0.3619537821896397,Saldo Medio
301,36.0,services,married,secondary,0,981,0,0,unknown,16,jun,1093,1,-1,0,unknown,1,-0.16388395724943958,Saldo Medio Alto
302,36.0,blue-collar,divorced,secondary,0,638,1,0,unknown,16,jun,1395,2,-1,0,unknown,1,-0.26713312131401196,Saldo Medio Alto
303,48.0,unemployed,single,tertiary,0,3229,0,0,unknown,16,jun,1089,1,-1,0,unknown,1,0.5128044416344051,Saldo Alto
304,51.0,management,single,secondary,0,1610,1,0,unknown,16,jun,1248,3,-1,0,unknown,1,0.02545634653078209,Saldo Medio Alto
305,51.0,blue-collar,married,secondary,0,33,0,1,unknown,16,jun,721,3,-1,0,unknown,1,-0.4492489937894239,Saldo Bajo
306,46.0,technician,married,secondary,0,536,1,0,unknown,16,jun,750,2,-1,0,unknown,1,-0.29783695435945334,Saldo Medio
307,37.0,management,married,tertiary,0,0,0,0,unknown,16,jun,637,6,-1,0,unknown,1,-0.4591825868335373,Saldo Bajo
308,36.0,entrepreneur,married,tertiary,0,3057,0,0,unknown,16,jun,2769,4,-1,0,unknown,1,0.46102935061660205,Saldo Alto
309,47.0,management,married,secondary,0,2892,0,0,unknown,17,jun,556,1,-1,0,unknown,1,0.4113613853960352,Saldo Alto
310,40.0,technician,divorced,tertiary,0,0,0,0,unknown,17,jun,522,1,-1,0,unknown,1,-0.4591825868335373,Saldo Bajo
311,38.0,student,single,tertiary,0,3316,0,0,unknown,17,jun,1345,3,-1,0,unknown,1,0.5389930051143403,Saldo Alto
312,40.0,management,married,secondary,0,106,0,0,unknown,17,jun,676,2,-1,0,unknown,1,-0.427274681903961,Saldo Bajo
313,39.0,blue-collar,married,primary,0,2303,0,0,unknown,17,jun,775,3,-1,0,unknown,1,0.23406180045716304,Saldo Alto
314,60.0,management,married,tertiary,0,3301,0,0,unknown,17,jun,2621,3,-1,0,unknown,1,0.5344777355488343,Saldo Alto
315,39.0,self-employed,single,tertiary,0,426,0,0,unknown,18,jun,1029,1,-1,0,unknown,1,-0.3309489311731646,Saldo Medio
316,51.0,services,divorced,secondary,0,9,0,0,unknown,18,jun,371,2,-1,0,unknown,1,-0.45647342509423366,Saldo Bajo
317,27.0,admin.,married,secondary,0,-97,1,0,unknown,18,jun,1528,2,-1,0,unknown,1,-0.48838133002380996,Saldo Bajo
318,41.0,management,single,tertiary,0,11008,0,0,unknown,18,jun,1540,1,-1,0,unknown,1,2.854423238305859,Saldo Muy Alto
319,42.0,blue-collar,single,primary,0,4930,0,0,unknown,18,jun,973,1,-1,0,unknown,1,1.0248360103627947,Saldo Muy Alto
320,41.0,entrepreneur,married,secondary,0,707,0,0,unknown,18,jun,707,1,-1,0,unknown,1,-0.246362881312684,Saldo Medio Alto
321,33.0,technician,married,secondary,0,4,1,1,unknown,18,jun,625,2,-1,0,unknown,1,-0.45797851494940234,Saldo Bajo
322,46.0,admin.,married,secondary,0,126,0,0,unknown,18,jun,1255,1,-1,0,unknown,1,-0.4212543224832862,Saldo Medio
323,31.0,blue-collar,married,secondary,0,671,1,0,unknown,18,jun,704,4,-1,0,unknown,1,-0.2571995282698986,Saldo Medio Alto
324,41.0,blue-collar,married,primary,0,219,0,1,unknown,18,jun,1574,3,-1,0,unknown,1,-0.3932596511771485,Saldo Medio
325,41.0,blue-collar,divorced,secondary,0,3622,0,0,unknown,19,jun,1135,4,-1,0,unknown,1,0.6311045042506643,Saldo Alto
326,55.0,retired,divorced,secondary,0,1580,0,1,unknown,19,jun,1007,1,-1,0,unknown,1,0.016425807399769926,Saldo Medio Alto
327,53.0,technician,married,secondary,0,1319,0,0,unknown,19,jun,1318,3,-1,0,unknown,1,-0.062139883040035884,Saldo Medio Alto
328,55.0,housemaid,married,primary,0,2152,0,0,unknown,19,jun,922,2,-1,0,unknown,1,0.1886080868310685,Saldo Alto
329,39.0,services,married,secondary,0,2843,1,0,unknown,19,jun,585,1,-1,0,unknown,1,0.39661150481538193,Saldo Alto
330,40.0,entrepreneur,married,tertiary,1,0,0,0,unknown,19,jun,952,4,-1,0,unknown,1,-0.4591825868335373,Saldo Bajo
331,59.0,retired,married,primary,0,1115,0,0,unknown,19,jun,834,1,-1,0,unknown,1,-0.12354754913091859,Saldo Medio Alto
332,42.0,blue-collar,single,secondary,0,625,0,0,unknown,19,jun,651,3,-1,0,unknown,1,-0.27104635493745055,Saldo Medio Alto
333,41.0,blue-collar,married,primary,0,246,0,0,unknown,19,jun,683,3,-1,0,unknown,1,-0.38513216595923755,Saldo Medio
334,27.0,blue-collar,married,secondary,0,61,1,0,unknown,19,jun,1012,1,-1,0,unknown,1,-0.44082049060047923,Saldo Bajo
335,25.0,blue-collar,single,secondary,0,-191,1,0,unknown,19,jun,958,7,-1,0,unknown,1,-0.5166770193009814,Saldo Bajo
336,43.0,unemployed,married,primary,0,519,0,0,unknown,20,jun,973,2,-1,0,unknown,1,-0.3029542598670269,Saldo Medio
337,44.0,services,married,secondary,0,522,0,1,unknown,20,jun,911,1,-1,0,unknown,1,-0.30205120595392565,Saldo Medio
338,26.0,blue-collar,single,secondary,0,-46,1,0,unknown,20,jun,382,7,-1,0,unknown,1,-0.4730294135010893,Saldo Bajo
339,52.0,retired,married,tertiary,0,2269,0,0,unknown,20,jun,1210,1,-1,0,unknown,1,0.22382718944201593,Saldo Alto
340,54.0,services,married,unknown,0,386,0,1,unknown,20,jun,838,1,-1,0,unknown,1,-0.34298965001451415,Saldo Medio
341,56.0,management,married,tertiary,0,0,0,1,unknown,20,jun,422,1,-1,0,unknown,1,-0.4591825868335373,Saldo Bajo
342,57.0,management,married,tertiary,0,9103,0,1,unknown,20,jun,1098,2,-1,0,unknown,1,2.2809840034865863,Saldo Muy Alto
343,29.0,blue-collar,single,secondary,0,908,1,0,unknown,20,jun,1663,1,-1,0,unknown,1,-0.1858582691349025,Saldo Medio Alto
344,47.0,technician,married,tertiary,0,1694,0,1,unknown,20,jun,560,3,-1,0,unknown,1,0.050741856097616146,Saldo Alto
345,57.0,management,married,tertiary,0,-92,1,1,unknown,20,jun,1617,1,-1,0,unknown,1,-0.48687624016864123,Saldo Bajo
346,40.0,blue-collar,married,secondary,0,188,1,1,unknown,20,jun,570,2,-1,0,unknown,1,-0.4025912082791944,Saldo Medio
347,46.0,services,divorced,secondary,0,0,0,0,unknown,20,jun,1023,3,-1,0,unknown,1,-0.4591825868335373,Saldo Bajo
348,43.0,blue-collar,single,secondary,0,740,1,0,unknown,20,jun,585,2,-1,0,unknown,1,-0.23642928826857063,Saldo Medio Alto
349,45.0,management,married,tertiary,0,655,0,0,unknown,20,jun,693,3,-1,0,unknown,1,-0.2620158158064384,Saldo Medio Alto
350,24.0,management,married,secondary,0,867,1,0,unknown,20,jun,546,10,-1,0,unknown,1,-0.1982000059472858,Saldo Medio Alto
351,40.0,blue-collar,married,secondary,0,1009,1,1,unknown,20,jun,1036,5,-1,0,unknown,1,-0.1554554540604949,Saldo Medio Alto
352,38.0,services,divorced,unknown,0,6360,0,0,unknown,20,jun,1409,2,-1,0,unknown,1,1.455291708941041,Saldo Muy Alto
353,36.0,unemployed,married,tertiary,0,4145,0,0,unknown,20,jun,988,4,-1,0,unknown,1,0.7885369031013097,Saldo Muy Alto
354,27.0,blue-collar,single,secondary,1,-27,0,0,unknown,23,jun,498,2,-1,0,unknown,1,-0.46731007205144826,Saldo Bajo
355,26.0,admin.,single,primary,0,-122,1,0,unknown,23,jun,670,3,-1,0,unknown,1,-0.49590677929965343,Saldo Bajo
356,43.0,management,married,tertiary,0,149,1,0,unknown,23,jun,662,2,-1,0,unknown,1,-0.4143309091495102,Saldo Medio
357,25.0,blue-collar,single,primary,0,52,1,0,unknown,24,jun,528,2,-1,0,unknown,1,-0.44352965233978286,Saldo Bajo
358,27.0,blue-collar,married,tertiary,0,335,1,0,unknown,26,jun,519,3,-1,0,unknown,1,-0.3583415665372348,Saldo Medio
359,30.0,technician,married,tertiary,0,526,1,1,unknown,26,jun,677,3,-1,0,unknown,1,-0.3008471340697907,Saldo Medio
360,28.0,admin.,single,secondary,0,-7,0,1,unknown,26,jun,3183,2,-1,0,unknown,1,-0.46128971263077345,Saldo Bajo
361,27.0,blue-collar,married,primary,0,-413,0,1,unknown,27,jun,422,6,-1,0,unknown,1,-0.5835030088704714,Saldo Bajo
362,32.0,admin.,divorced,secondary,0,-241,0,1,unknown,27,jun,856,2,-1,0,unknown,1,-0.5317279178526684,Saldo Bajo
363,41.0,blue-collar,single,secondary,0,75,1,0,unknown,1,jul,479,9,-1,0,unknown,1,-0.43660623900600687,Saldo Bajo
364,37.0,technician,single,tertiary,0,0,0,0,unknown,1,jul,1135,2,-1,0,unknown,1,-0.4591825868335373,Saldo Bajo
365,27.0,technician,single,secondary,0,158,0,0,unknown,1,jul,650,2,-1,0,unknown,1,-0.4116217474102066,Saldo Medio
366,29.0,services,single,secondary,0,84,0,1,unknown,3,jul,587,3,-1,0,unknown,1,-0.43389707726670323,Saldo Bajo
367,33.0,services,married,secondary,0,114,0,1,unknown,3,jul,676,1,-1,0,unknown,1,-0.4248665381356911,Saldo Bajo
368,36.0,technician,married,primary,0,0,0,0,unknown,4,jul,584,1,-1,0,unknown,1,-0.4591825868335373,Saldo Bajo
369,28.0,blue-collar,single,secondary,0,-127,1,0,cellular,4,jul,1044,3,-1,0,unknown,1,-0.4974118691548221,Saldo Bajo
370,55.0,blue-collar,married,secondary,0,49,1,0,cellular,7,jul,494,4,-1,0,unknown,1,-0.4444327062528841,Saldo Bajo
371,51.0,technician,married,secondary,0,216,0,0,cellular,7,jul,615,2,-1,0,unknown,1,-0.3941627050902497,Saldo Medio
372,39.0,technician,single,secondary,0,506,1,0,cellular,7,jul,718,2,-1,0,unknown,1,-0.3068674934904655,Saldo Medio
373,42.0,blue-collar,divorced,primary,0,213,1,0,cellular,7,jul,434,3,-1,0,unknown,1,-0.39506575900335095,Saldo Medio
374,33.0,services,single,secondary,0,170,0,0,cellular,7,jul,782,1,-1,0,unknown,1,-0.4080095317578017,Saldo Medio
375,36.0,entrepreneur,divorced,tertiary,0,776,0,1,cellular,7,jul,722,3,-1,0,unknown,1,-0.22559264131135603,Saldo Medio Alto
376,45.0,technician,married,secondary,0,879,0,0,cellular,7,jul,621,2,-1,0,unknown,1,-0.19458779029488094,Saldo Medio Alto
377,37.0,self-employed,married,secondary,0,1633,0,0,cellular,7,jul,629,2,-1,0,unknown,1,0.03237975986455808,Saldo Medio Alto
378,46.0,unemployed,married,secondary,0,926,0,0,cellular,7,jul,385,5,-1,0,unknown,1,-0.1804399456562952,Saldo Medio Alto
379,32.0,self-employed,single,tertiary,0,2559,0,0,cellular,7,jul,889,1,-1,0,unknown,1,0.31112240104180017,Saldo Alto
380,28.0,technician,single,secondary,0,909,0,1,cellular,7,jul,532,1,-1,0,unknown,1,-0.18555725116386876,Saldo Medio Alto
381,45.0,admin.,divorced,secondary,0,-176,0,1,cellular,7,jul,574,1,-1,0,unknown,1,-0.5121617497354753,Saldo Bajo
382,41.0,blue-collar,single,secondary,1,1085,1,1,cellular,7,jul,599,1,-1,0,unknown,1,-0.13257808826193074,Saldo Medio Alto
383,59.0,blue-collar,divorced,primary,0,1265,0,1,cellular,7,jul,849,1,-1,0,unknown,1,-0.07839485347585777,Saldo Medio Alto
384,47.0,technician,single,secondary,0,-239,1,1,cellular,7,jul,973,3,-1,0,unknown,1,-0.5311258819106008,Saldo Bajo
385,31.0,blue-collar,single,secondary,0,726,0,0,cellular,7,jul,719,2,-1,0,unknown,1,-0.24064353986304296,Saldo Medio Alto
386,31.0,management,single,tertiary,0,296,0,1,cellular,8,jul,509,4,-1,0,unknown,1,-0.3700812674075506,Saldo Medio
