id,age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,deposit
9690,55,services,single,secondary,no,-40,yes,no,unknown,12,may,178,2,-1,0,unknown,no
9691,27,student,single,primary,yes,25,no,no,unknown,28,aug,8,1,-1,0,unknown,no
9692,33,management,single,secondary,no,0,no,no,unknown,20,may,190,2,-1,0,unknown,no
9693,32,technician,married,secondary,no,5,yes,no,cellular,17,nov,114,1,-1,0,unknown,no
9694,51,blue-collar,married,secondary,no,-92,yes,no,unknown,4,jun,28,4,-1,0,unknown,no
9695,44,admin.,married,secondary,no,497,yes,no,cellular,3,feb,321,3,270,2,other,no
9696,49,blue-collar,married,primary,no,2356,no,yes,telephone,14,jul,236,2,-1,0,unknown,no
9697,42,blue-collar,married,secondary,no,3,yes,no,cellular,12,may,118,1,-1,0,unknown,no
9698,35,services,married,secondary,no,128,yes,no,cellular,12,may,136,1,-1,0,unknown,no
9699,32,admin.,married,tertiary,no,390,yes,yes,cellular,5,may,100,1,243,1,other,no
9700,39,technician,single,secondary,no,300,no,no,cellular,10,sep,315,6,394,1,failure,no
9701,54,technician,married,secondary,no,827,no,yes,unknown,20,jun,294,2,-1,0,unknown,no
9702,35,technician,married,tertiary,no,25,no,no,cellular,27,aug,219,2,-1,0,unknown,no
9703,41,technician,single,primary,no,340,yes,no,cellular,13,may,262,1,349,1,failure,no
9704,35,management,married,tertiary,no,867,yes,no,cellular,20,nov,298,2,171,3,success,no
9705,41,blue-collar,married,secondary,no,140,yes,no,cellular,29,jan,636,2,-1,0,unknown,no
9706,36,technician,married,secondary,no,3,no,no,cellular,20,aug,100,4,-1,0,unknown,no
9707,51,self-employed,married,secondary,no,4920,no,no,telephone,2,jun,392,2,-1,0,unknown,no
9708,59,unknown,single,secondary,no,3237,no,no,unknown,6,jun,100,3,-1,0,unknown,no
9709,44,blue-collar,married,primary,no,0,yes,yes,cellular,21,nov,32,2,116,3,other,no
9710,49,admin.,married,secondary,no,1096,yes,no,cellular,17,apr,609,1,303,5,failure,no
9711,37,admin.,single,tertiary,no,869,no,no,cellular,30,jul,60,8,-1,0,unknown,no
9712,60,technician,divorced,tertiary,no,1900,yes,no,unknown,29,may,77,3,-1,0,unknown,no
9713,40,management,married,tertiary,no,413,yes,no,unknown,14,may,150,1,-1,0,unknown,no
9714,27,blue-collar,married,primary,yes,-588,no,no,unknown,13,may,531,2,-1,0,unknown,no
9715,34,housemaid,married,secondary,yes,0,no,no,cellular,21,aug,398,2,-1,0,unknown,no
9716,41,technician,married,secondary,no,2490,yes,no,unknown,21,may,115,2,-1,0,unknown,no
9717,39,services,married,secondary,no,20928,no,no,cellular,14,may,1166,1,352,1,other,no
9718,34,admin.,married,secondary,no,560,yes,no,unknown,5,may,198,3,-1,0,unknown,no
9719,38,blue-collar,divorced,secondary,no,0,yes,no,cellular,11,may,580,1,173,1,failure,no
9720,56,blue-collar,married,primary,no,826,yes,no,cellular,21,jul,853,1,-1,0,unknown,no
9721,42,services,married,secondary,no,115,yes,yes,cellular,17,apr,161,1,149,2,failure,no
9722,47,student,single,unknown,no,107,no,no,telephone,15,jul,119,8,-1,0,unknown,no
9723,32,blue-collar,married,secondary,no,320,yes,yes,cellular,3,feb,22,4,-1,0,unknown,no
9724,37,blue-collar,married,secondary,yes,-399,yes,yes,unknown,3,jun,21,3,-1,0,unknown,no
9725,25,student,single,secondary,no,703,no,no,cellular,5,may,1100,3,-1,0,unknown,no
9726,29,technician,divorced,secondary,no,328,yes,yes,cellular,4,feb,25,1,-1,0,unknown,no
9727,48,management,divorced,tertiary,no,148,no,no,cellular,12,aug,152,2,-1,0,unknown,no
9728,39,self-employed,single,tertiary,no,2298,yes,yes,cellular,20,apr,13,2,319,18,other,no
9729,31,blue-collar,married,secondary,no,64,yes,no,cellular,18,jul,302,3,-1,0,unknown,no
9730,28,management,single,tertiary,no,4013,yes,no,unknown,4,jun,386,1,-1,0,unknown,no
9731,32,management,married,tertiary,no,0,no,no,unknown,9,may,280,1,-1,0,unknown,no
9732,35,technician,married,tertiary,no,633,yes,yes,cellular,2,feb,76,3,5,3,other,no
9733,51,admin.,married,unknown,no,-1137,yes,yes,telephone,11,may,567,3,325,1,failure,no
9734,32,blue-collar,married,primary,no,902,yes,no,unknown,27,may,106,2,-1,0,unknown,no
9735,30,blue-collar,married,secondary,no,2850,no,no,unknown,8,may,181,2,-1,0,unknown,no
9736,54,management,married,tertiary,no,313,yes,no,unknown,5,may,83,2,-1,0,unknown,no
9737,41,blue-collar,married,secondary,no,923,yes,no,unknown,14,may,249,2,-1,0,unknown,no
9738,35,admin.,single,primary,no,8,yes,no,unknown,16,may,148,18,-1,0,unknown,no
9739,44,technician,married,secondary,no,945,yes,no,cellular,4,aug,190,1,-1,0,unknown,no
9740,58,management,married,tertiary,no,2261,yes,no,cellular,3,jun,1361,1,391,1,failure,no
9741,43,blue-collar,married,primary,no,18,yes,no,cellular,14,may,131,2,370,3,other,no
9742,52,blue-collar,married,secondary,no,5828,yes,no,telephone,13,may,276,2,-1,0,unknown,no
9743,60,retired,married,primary,no,6307,yes,no,unknown,11,jun,362,1,-1,0,unknown,no
9744,32,management,single,tertiary,no,537,no,no,unknown,29,may,187,3,-1,0,unknown,no
9745,41,blue-collar,married,secondary,no,393,yes,yes,cellular,10,jul,122,1,-1,0,unknown,no
9746,54,blue-collar,divorced,primary,no,215,yes,no,unknown,4,jun,71,5,-1,0,unknown,no
9747,30,blue-collar,single,secondary,no,132,yes,no,unknown,16,may,329,1,-1,0,unknown,no
9748,36,technician,single,secondary,no,35,no,no,cellular,29,aug,493,2,-1,0,unknown,no
9749,27,admin.,single,secondary,no,125,no,no,cellular,21,jul,104,1,288,8,failure,no
9750,32,technician,single,secondary,no,129,yes,no,cellular,7,may,213,1,-1,0,unknown,no
9751,34,management,married,tertiary,no,0,no,no,cellular,6,aug,139,2,-1,0,unknown,no
9752,43,admin.,married,secondary,no,315,no,no,cellular,23,jul,129,2,-1,0,unknown,no
9753,NULL,services,married,primary,no,2567,yes,no,cellular,14,may,109,1,360,2,failure,no
9754,31,management,divorced,tertiary,no,883,yes,no,cellular,19,nov,168,1,-1,0,unknown,no
9755,37,technician,married,secondary,no,1120,yes,no,unknown,30,may,103,5,-1,0,unknown,no
9756,51,technician,divorced,secondary,no,0,yes,no,unknown,28,may,463,2,-1,0,unknown,no
9757,52,blue-collar,married,secondary,no,1117,yes,no,cellular,13,may,365,1,-1,0,unknown,no
9758,57,blue-collar,married,secondary,no,773,yes,yes,unknown,18,jun,97,8,-1,0,unknown,no
9759,32,technician,single,tertiary,no,390,yes,no,unknown,23,may,85,1,-1,0,unknown,no
9760,47,admin.,married,secondary,no,1358,yes,no,cellular,14,may,80,4,-1,0,unknown,no
9761,31,management,married,tertiary,no,216,no,no,cellular,22,jul,47,1,-1,0,unknown,no
9762,27,blue-collar,single,secondary,no,317,yes,no,unknown,20,may,16,10,-1,0,unknown,no
9763,31,blue-collar,single,primary,no,2369,yes,no,cellular,18,may,87,1,-1,0,unknown,no
9764,36,admin.,divorced,tertiary,no,125,yes,no,unknown,26,may,172,1,-1,0,unknown,no
9765,44,blue-collar,married,primary,no,6,no,no,cellular,10,jul,338,9,-1,0,unknown,no
9766,34,blue-collar,married,primary,no,15841,yes,no,cellular,20,apr,423,5,-1,0,unknown,no
9767,32,housemaid,married,primary,no,51,yes,no,cellular,12,may,324,1,-1,0,unknown,no
9768,52,management,married,secondary,no,0,yes,yes,unknown,27,may,62,13,-1,0,unknown,no
9769,60,retired,divorced,primary,no,-79,NULL,yes,cellular,29,jan,192,1,-1,0,unknown,no
9770,30,services,single,secondary,no,1881,no,yes,unknown,26,jun,29,1,-1,0,unknown,no
9771,48,blue-collar,married,primary,no,456,yes,yes,unknown,19,may,289,1,-1,0,unknown,no
9772,39,management,married,primary,no,1873,no,no,unknown,9,jun,161,2,-1,0,unknown,no
9773,59,management,divorced,tertiary,no,0,yes,no,cellular,31,jul,52,8,-1,0,unknown,no
9774,42,admin.,married,secondary,no,445,yes,no,unknown,7,may,202,2,-1,0,unknown,no
9775,77,retired,married,secondary,no,2123,no,no,telephone,4,feb,141,4,-1,0,unknown,no
9776,29,technician,married,secondary,no,767,yes,no,cellular,5,feb,253,1,-1,0,unknown,no
9777,49,technician,divorced,secondary,no,229,no,no,cellular,8,aug,219,2,-1,0,unknown,no
9778,57,retired,married,secondary,no,3783,yes,no,unknown,6,jun,198,3,-1,0,unknown,no
9779,37,blue-collar,married,secondary,no,140,yes,yes,cellular,7,may,490,1,-1,0,unknown,no
9780,35,technician,married,secondary,no,6,yes,no,cellular,11,may,204,2,348,2,failure,no
9781,63,retired,divorced,secondary,no,859,no,no,cellular,13,feb,92,1,-1,0,unknown,no
9782,37,technician,married,secondary,no,261,no,no,cellular,29,aug,301,4,-1,0,unknown,no
9783,37,services,married,secondary,no,50,yes,no,unknown,8,may,352,3,-1,0,unknown,no
9784,52,admin.,married,secondary,no,-462,yes,no,cellular,9,feb,172,5,-1,0,unknown,no
9785,60,retired,married,secondary,no,0,no,no,cellular,5,aug,143,3,-1,0,unknown,no
9786,36,technician,married,secondary,no,283,yes,yes,unknown,27,jun,56,2,-1,0,unknown,no
9787,48,self-employed,married,secondary,no,91,no,no,cellular,21,aug,136,8,-1,0,unknown,no
9788,47,entrepreneur,married,tertiary,no,0,no,no,telephone,18,nov,103,2,-1,0,unknown,no
9789,56,management,divorced,tertiary,no,442,no,no,unknown,28,may,77,3,-1,0,unknown,no
9790,45,blue-collar,married,secondary,no,0,no,no,cellular,30,jul,25,2,-1,0,unknown,no
9791,53,housemaid,married,secondary,no,1182,yes,no,cellular,7,sep,82,1,293,1,failure,no
9792,56,blue-collar,married,secondary,no,316,yes,no,unknown,19,may,27,1,-1,0,unknown,no
9793,59,technician,married,secondary,no,316,no,no,cellular,14,aug,200,4,-1,0,unknown,no
9794,34,management,married,tertiary,no,402,no,no,cellular,26,may,147,1,-1,0,unknown,no
9795,45,unemployed,single,primary,no,8725,no,no,cellular,8,jul,286,2,-1,0,unknown,no
9796,32,technician,married,unknown,no,102,yes,no,unknown,21,may,12,11,-1,0,unknown,no
9797,60,self-employed,married,secondary,no,0,no,no,unknown,6,jun,97,1,-1,0,unknown,no
9798,54,blue-collar,divorced,secondary,no,615,no,yes,cellular,20,nov,230,1,-1,0,unknown,no
9799,41,services,married,secondary,no,0,yes,no,unknown,5,may,114,2,-1,0,unknown,no
9800,44,blue-collar,married,secondary,no,3060,yes,no,cellular,20,apr,87,2,151,3,failure,no
9801,40,technician,married,secondary,no,990,yes,no,cellular,6,feb,252,3,-1,0,unknown,no
9802,40,services,divorced,primary,no,1937,yes,no,unknown,2,jun,86,1,-1,0,unknown,no
9803,29,technician,married,secondary,no,428,no,no,cellular,14,jul,131,4,-1,0,unknown,no
9804,28,technician,married,secondary,no,655,yes,no,unknown,9,may,179,2,-1,0,unknown,no
9805,35,management,married,tertiary,no,16,no,no,cellular,19,nov,185,1,-1,0,unknown,no
9806,33,management,married,tertiary,no,2044,yes,no,cellular,15,may,102,3,177,1,failure,no
9807,33,management,single,tertiary,no,20,no,no,cellular,21,aug,329,2,-1,0,unknown,no
9808,50,retired,married,primary,no,29,no,no,unknown,20,jun,135,5,-1,0,unknown,no
9809,56,management,married,primary,no,-155,yes,no,cellular,17,nov,282,1,-1,0,unknown,no
9810,37,management,single,tertiary,no,340,no,no,cellular,11,aug,90,4,-1,0,unknown,no
9811,53,technician,married,secondary,no,1776,no,no,unknown,18,jun,443,7,-1,0,unknown,no
9812,27,blue-collar,single,secondary,no,23,no,no,cellular,26,feb,590,2,-1,0,unknown,no
9813,46,technician,married,secondary,no,863,yes,no,cellular,3,feb,67,3,-1,0,unknown,no
9814,36,blue-collar,divorced,secondary,no,7051,no,yes,cellular,15,jul,106,13,-1,0,unknown,no
9815,37,admin.,married,secondary,no,1049,no,no,cellular,31,jul,126,5,-1,0,unknown,no
9816,28,admin.,married,tertiary,no,174,yes,yes,cellular,11,feb,56,1,184,2,failure,no
9817,40,blue-collar,married,primary,no,137,no,yes,cellular,10,jul,214,1,-1,0,unknown,no
9818,48,blue-collar,married,primary,no,783,no,yes,cellular,6,aug,90,2,-1,0,unknown,no
9819,46,services,married,primary,no,116,yes,no,cellular,18,may,267,4,341,3,failure,no
9820,39,technician,married,primary,no,2118,yes,no,cellular,17,apr,266,2,-1,0,unknown,no
9821,37,management,single,tertiary,no,10269,yes,no,cellular,18,may,28,2,-1,0,unknown,no
9822,26,admin.,single,secondary,no,141,yes,no,cellular,18,may,19,4,349,6,other,no
9823,35,blue-collar,divorced,primary,no,13,no,yes,cellular,9,jul,364,1,-1,0,unknown,no
9824,37,management,single,tertiary,no,0,no,no,cellular,7,jul,643,3,-1,0,unknown,no
9825,32,entrepreneur,married,secondary,no,1996,yes,no,cellular,18,nov,271,1,-1,0,unknown,no
9826,31,admin.,single,secondary,no,1129,yes,no,cellular,18,may,145,3,-1,0,unknown,no
9827,36,housemaid,single,tertiary,no,561,no,no,unknown,6,jun,274,2,-1,0,unknown,no
9828,36,management,married,tertiary,no,539,no,no,cellular,11,aug,176,1,-1,0,unknown,no
9829,38,services,married,secondary,no,-349,yes,no,cellular,20,apr,111,2,328,5,failure,no
9830,45,admin.,married,secondary,no,6971,no,no,cellular,22,may,119,1,-1,0,unknown,no
9831,58,housemaid,married,tertiary,no,497,no,no,unknown,11,jun,138,5,-1,0,unknown,no
9832,34,management,married,tertiary,no,362,yes,no,unknown,30,may,38,3,-1,0,unknown,no
9833,51,blue-collar,married,primary,no,4497,yes,no,unknown,15,may,276,3,-1,0,unknown,no
9834,38,technician,single,tertiary,no,2496,no,no,unknown,17,jun,193,1,-1,0,unknown,no
9835,73,retired,married,secondary,no,2850,no,no,cellular,8,oct,512,1,144,7,failure,no
9836,57,technician,married,primary,no,0,no,no,unknown,5,jun,58,8,-1,0,unknown,no
9837,45,management,married,tertiary,no,1199,no,no,telephone,3,feb,221,2,-1,0,unknown,no
9838,34,technician,divorced,tertiary,no,66,no,yes,cellular,5,feb,102,1,170,2,failure,no
9839,48,admin.,married,unknown,no,3756,no,no,cellular,14,aug,65,10,-1,0,unknown,no
9840,39,blue-collar,single,secondary,no,1170,no,no,unknown,6,jun,383,1,-1,0,unknown,no
9841,35,technician,married,tertiary,no,944,no,no,cellular,8,aug,351,2,-1,0,unknown,no
9842,58,management,divorced,tertiary,no,50,yes,no,unknown,3,jun,109,4,-1,0,unknown,no
9843,36,management,single,tertiary,no,171,no,no,unknown,17,jun,398,4,-1,0,unknown,no
9844,43,services,married,secondary,no,122,yes,no,cellular,5,may,355,2,-1,0,unknown,no
9845,34,blue-collar,divorced,secondary,no,1780,yes,no,unknown,2,jun,187,9,-1,0,unknown,no
9846,52,technician,married,secondary,no,136,no,no,cellular,28,aug,88,5,-1,0,unknown,no
9847,36,unknown,married,secondary,no,179,no,no,cellular,8,aug,14,8,-1,0,unknown,no
9848,32,blue-collar,single,secondary,no,232,no,no,unknown,13,dec,232,1,-1,0,unknown,no
9849,23,student,single,tertiary,no,82,no,no,cellular,4,may,289,4,-1,0,unknown,no
9850,57,blue-collar,married,primary,no,630,yes,no,unknown,29,may,52,1,-1,0,unknown,no
9851,43,blue-collar,married,primary,yes,1202,no,no,unknown,30,may,295,1,-1,0,unknown,no
9852,33,admin.,single,tertiary,no,867,yes,no,cellular,14,apr,247,1,-1,0,unknown,no
9853,45,management,divorced,tertiary,no,6200,no,no,cellular,29,jul,103,2,-1,0,unknown,no
9854,31,admin.,single,secondary,no,-422,yes,no,cellular,18,may,64,2,329,15,other,no
9855,41,self-employed,single,unknown,no,426,yes,no,unknown,19,jun,75,1,-1,0,unknown,no
9856,47,management,divorced,tertiary,no,107,no,no,unknown,15,may,246,1,-1,0,unknown,no
9857,39,services,divorced,secondary,yes,-96,yes,yes,telephone,12,may,38,6,-1,0,unknown,no
9858,47,blue-collar,married,secondary,no,581,yes,no,cellular,26,aug,79,6,-1,0,unknown,no
9859,57,technician,married,secondary,no,402,yes,no,unknown,6,may,153,3,-1,0,unknown,no
9860,52,blue-collar,married,secondary,no,555,yes,no,cellular,12,may,314,2,-1,0,unknown,no
9861,45,admin.,married,secondary,no,67,no,no,cellular,5,feb,326,2,-1,0,unknown,no
9862,42,management,married,tertiary,no,72,yes,no,cellular,20,apr,124,2,348,3,failure,no
9863,32,self-employed,married,secondary,no,1942,yes,no,unknown,30,may,84,9,-1,0,unknown,no
9864,31,technician,single,secondary,no,373,no,no,cellular,22,aug,346,5,-1,0,unknown,no
9865,25,blue-collar,single,secondary,no,84,yes,no,cellular,18,may,6,2,-1,0,unknown,no
9866,30,technician,married,secondary,no,394,no,no,cellular,22,aug,216,13,-1,0,unknown,no
9867,33,blue-collar,married,primary,no,925,no,no,cellular,20,nov,884,3,-1,0,unknown,no
9868,29,blue-collar,married,secondary,no,0,yes,no,cellular,11,may,116,6,-1,0,unknown,no
9869,55,retired,married,secondary,no,6690,no,no,cellular,30,apr,534,1,-1,0,unknown,no
9870,51,admin.,married,secondary,no,4178,yes,no,unknown,30,may,556,1,-1,0,unknown,no
9871,68,retired,married,secondary,no,20723,yes,no,cellular,28,apr,318,2,-1,0,unknown,no
9872,29,services,single,secondary,no,887,no,no,cellular,4,feb,343,1,-1,0,unknown,no
9873,35,self-employed,married,secondary,no,598,yes,no,cellular,20,apr,245,1,-1,0,unknown,no
9874,38,technician,married,secondary,no,1,yes,no,cellular,21,nov,57,5,199,1,success,no
9875,39,management,divorced,secondary,no,4314,yes,no,cellular,20,nov,141,4,-1,0,unknown,no
9876,47,technician,married,tertiary,no,2155,no,no,unknown,20,jun,178,3,-1,0,unknown,no
9877,22,management,single,tertiary,no,760,no,no,telephone,7,dec,6,1,-1,0,unknown,no
9878,44,admin.,married,secondary,no,1248,yes,yes,cellular,8,may,428,3,-1,0,unknown,no
9879,38,technician,single,tertiary,no,5122,yes,no,cellular,20,nov,370,1,184,1,failure,no
9880,56,services,divorced,secondary,no,191,no,no,cellular,23,jul,335,3,-1,0,unknown,no
9881,56,management,married,secondary,no,230,no,no,unknown,9,may,73,4,-1,0,unknown,no
9882,54,management,divorced,tertiary,no,7010,no,no,cellular,11,mar,275,2,-1,0,unknown,no
9883,39,services,married,secondary,no,1970,yes,no,unknown,8,jun,30,1,404,2,success,no
9884,36,blue-collar,married,secondary,no,3935,yes,yes,unknown,27,may,220,6,-1,0,unknown,no
9885,42,admin.,married,secondary,no,437,yes,no,cellular,11,aug,120,3,190,1,failure,no
9886,51,technician,divorced,secondary,no,2323,yes,yes,cellular,18,aug,151,10,-1,0,unknown,no
9887,32,management,married,tertiary,no,2213,no,no,cellular,29,jan,125,2,154,7,failure,no
9888,31,management,married,tertiary,no,84,no,yes,unknown,1,jul,143,1,-1,0,unknown,no
9889,23,technician,single,secondary,no,4545,no,no,cellular,3,jun,200,1,-1,0,unknown,no
9890,21,student,single,unknown,no,200,no,no,unknown,1,jun,8,1,-1,0,unknown,no
9891,45,admin.,single,secondary,no,206,yes,no,unknown,5,may,193,1,-1,0,unknown,no
9892,51,technician,married,secondary,no,2937,no,no,telephone,21,nov,30,3,-1,0,unknown,no
9893,36,unemployed,single,tertiary,no,221,no,no,cellular,3,feb,225,4,-1,0,unknown,no
9894,56,blue-collar,married,secondary,no,1521,yes,yes,cellular,21,nov,19,2,179,3,other,no
9895,41,technician,married,secondary,no,102,yes,yes,unknown,14,may,387,9,-1,0,unknown,no
9896,57,retired,married,secondary,no,519,yes,no,unknown,3,jun,393,3,-1,0,unknown,no
9897,55,blue-collar,married,secondary,no,660,no,no,unknown,5,jun,348,1,-1,0,unknown,no
9898,34,management,divorced,tertiary,no,500,yes,no,unknown,29,may,399,1,-1,0,unknown,no
9899,32,admin.,married,secondary,no,1661,yes,no,cellular,5,feb,76,1,209,2,failure,no
9900,41,blue-collar,single,unknown,no,961,yes,no,unknown,29,may,117,1,-1,0,unknown,no
9901,32,admin.,divorced,secondary,no,-273,yes,no,cellular,5,may,64,1,-1,0,unknown,no
9902,53,management,married,tertiary,no,7067,no,no,unknown,6,jun,82,3,-1,0,unknown,no
9903,43,blue-collar,married,unknown,no,285,yes,no,cellular,15,may,22,6,-1,0,unknown,no
9904,27,services,married,secondary,no,221,no,yes,cellular,7,jul,554,1,-1,0,unknown,no
9905,48,technician,single,secondary,no,479,no,no,unknown,20,may,148,5,-1,0,unknown,no
9906,33,services,single,tertiary,no,1595,yes,no,unknown,26,may,296,1,-1,0,unknown,no
9907,41,management,married,tertiary,no,65,yes,no,unknown,6,may,524,2,-1,0,unknown,no
9908,33,admin.,married,tertiary,no,640,no,no,cellular,24,jul,318,1,-1,0,unknown,no
9909,25,management,single,tertiary,no,490,no,no,cellular,7,sep,394,1,-1,0,unknown,no
9910,38,management,married,tertiary,no,1440,no,no,cellular,11,aug,111,2,-1,0,unknown,no
9911,43,self-employed,married,secondary,no,918,yes,no,unknown,6,may,193,1,-1,0,unknown,no
9912,56,management,single,tertiary,no,6507,yes,yes,cellular,29,jan,134,1,196,1,failure,no
9913,28,services,married,secondary,no,4,yes,no,unknown,27,jun,133,5,-1,0,unknown,no
9914,52,self-employed,married,tertiary,no,2289,yes,yes,cellular,21,nov,81,1,-1,0,unknown,no
9915,32,management,single,tertiary,no,131,no,no,unknown,3,jun,267,3,-1,0,unknown,no
