,id,age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,deposit,date
249,250,56,housemaid,divorced,primary,True,1238,False,False,unknown,5,Jun,1558,1,-1,0,unknown,True,2008-06-05
250,251,41,housemaid,married,secondary,False,879,False,False,unknown,5,Jun,1053,2,-1,0,unknown,True,2008-06-05
251,252,29,self-employed,married,secondary,False,425,True,False,unknown,5,Jun,562,15,-1,0,unknown,True,2008-06-05
252,253,50,technician,married,secondary,False,416,True,False,unknown,5,Jun,494,5,-1,0,unknown,True,2008-06-05
253,254,45,blue-collar,divorced,primary,False,844,False,False,unknown,5,Jun,1018,3,-1,0,unknown,True,2008-06-05
254,255,35,blue-collar,married,secondary,False,860,True,False,unknown,5,Jun,884,4,-1,0,unknown,True,2008-06-05
255,256,26,technician,single,secondary,False,639,True,False,unknown,6,Jun,709,5,-1,0,unknown,True,2008-06-06
256,257,26,admin.,married,secondary,False,710,True,True,unknown,6,Jun,1276,2,-1,0,unknown,True,2008-06-06
257,258,37,blue-collar,married,unknown,False,1508,False,True,unknown,6,Jun,381,2,-1,0,unknown,True,2008-06-06
258,259,30,admin.,single,secondary,False,223,True,False,unknown,6,Jun,862,11,-1,0,unknown,True,2008-06-06
259,260,38,management,single,tertiary,False,619,True,False,unknown,6,Jun,460,4,-1,0,unknown,True,2008-06-06
260,261,37,services,divorced,secondary,False,319,True,False,unknown,6,Jun,467,3,-1,0,unknown,True,2008-06-06
261,262,53,technician,married,secondary,False,480,False,False,unknown,6,Jun,648,2,-1,0,unknown,True,2008-06-06
262,263,29,blue-collar,single,primary,False,213,True,False,unknown,6,Jun,2653,3,-1,0,unknown,True,2008-06-06
263,264,35,management,single,tertiary,False,68,False,False,unknown,6,Jun,1085,1,-1,0,unknown,True,2008-06-06
264,265,28,blue-collar,married,secondary,False,2788,True,False,unknown,6,Jun,369,2,-1,0,unknown,True,2008-06-06
265,266,55,blue-collar,married,unknown,False,7561,False,False,unknown,6,Jun,685,3,-1,0,unknown,True,2008-06-06
266,267,49,management,divorced,secondary,False,-46,True,False,unknown,9,Jun,1055,10,-1,0,unknown,True,2008-06-09
267,268,50,services,married,secondary,False,1595,False,False,unknown,9,Jun,882,1,-1,0,unknown,True,2008-06-09
268,269,43,management,single,tertiary,False,1046,False,False,unknown,9,Jun,901,1,-1,0,unknown,True,2008-06-09
269,270,58,self-employed,divorced,tertiary,False,1382,False,False,unknown,9,Jun,700,1,-1,0,unknown,True,2008-06-09
270,271,38,technician,married,primary,False,217,True,False,unknown,9,Jun,491,6,-1,0,unknown,True,2008-06-09
271,272,48,blue-collar,divorced,primary,False,183,False,False,unknown,9,Jun,940,1,-1,0,unknown,True,2008-06-09
272,273,59,management,married,secondary,False,1321,False,False,unknown,9,Jun,3881,3,-1,0,unknown,True,2008-06-09
273,274,58,blue-collar,married,secondary,False,25,False,False,unknown,9,Jun,486,3,-1,0,unknown,True,2008-06-09
274,275,36,self-employed,single,tertiary,False,4844,False,False,unknown,9,Jun,1137,3,-1,0,unknown,True,2008-06-09
275,276,42,entrepreneur,married,tertiary,False,5345,False,False,unknown,11,Jun,878,3,-1,0,unknown,True,2008-06-11
276,277,41,admin.,single,secondary,False,812,False,True,unknown,11,Jun,583,4,-1,0,unknown,True,2008-06-11
277,278,42,admin.,married,secondary,False,105,False,False,unknown,11,Jun,1159,4,-1,0,unknown,True,2008-06-11
278,279,39,management,married,tertiary,False,-190,False,True,unknown,11,Jun,893,8,-1,0,unknown,True,2008-06-11
279,280,57,housemaid,married,primary,False,625,False,True,unknown,11,Jun,867,1,-1,0,unknown,True,2008-06-11
280,281,52,retired,married,unknown,False,293,False,False,unknown,11,Jun,706,1,-1,0,unknown,True,2008-06-11
281,282,59,retired,married,unknown,False,1033,False,False,unknown,11,Jun,1199,1,-1,0,unknown,True,2008-06-11
282,283,56,blue-collar,married,secondary,False,1210,False,False,unknown,11,Jun,935,1,-1,0,unknown,True,2008-06-11
283,284,49,management,married,tertiary,False,64,False,False,unknown,11,Jun,586,1,-1,0,unknown,True,2008-06-11
284,285,35,blue-collar,divorced,unknown,False,164,False,False,unknown,11,Jun,967,2,-1,0,unknown,True,2008-06-11
285,286,36,unemployed,married,secondary,False,1766,False,False,unknown,11,Jun,595,2,-1,0,unknown,True,2008-06-11
286,287,40,admin.,single,tertiary,False,1248,False,False,unknown,11,Jun,1290,2,-1,0,unknown,True,2008-06-11
287,288,55,blue-collar,married,secondary,False,0,False,False,unknown,12,Jun,614,2,-1,0,unknown,True,2008-06-12
288,289,58,admin.,married,secondary,False,826,False,False,unknown,12,Jun,885,1,-1,0,unknown,True,2008-06-12
289,290,39,self-employed,married,tertiary,False,2630,False,False,unknown,12,Jun,651,5,-1,0,unknown,True,2008-06-12
290,291,47,housemaid,single,tertiary,False,3727,False,False,unknown,12,Jun,993,6,-1,0,unknown,True,2008-06-12
291,292,40,management,married,secondary,False,406,True,False,unknown,12,Jun,577,2,-1,0,unknown,True,2008-06-12
292,293,35,blue-collar,married,tertiary,False,2999,False,False,unknown,12,Jun,1141,6,-1,0,unknown,True,2008-06-12
293,294,48,blue-collar,married,secondary,False,1000,True,False,unknown,12,Jun,1268,2,-1,0,unknown,True,2008-06-12
294,295,48,management,divorced,tertiary,False,503,False,True,unknown,12,Jun,1243,7,-1,0,unknown,True,2008-06-12
295,296,24,blue-collar,single,secondary,True,-203,True,False,unknown,12,Jun,465,3,-1,0,unknown,True,2008-06-12
296,297,49,blue-collar,married,primary,False,361,True,False,unknown,16,Jun,513,2,-1,0,unknown,True,2008-06-16
297,298,36,blue-collar,married,secondary,False,274,True,False,unknown,16,Jun,686,11,-1,0,unknown,True,2008-06-16
298,299,52,retired,divorced,tertiary,False,3687,True,True,unknown,16,Jun,741,4,-1,0,unknown,True,2008-06-16
299,300,42,entrepreneur,single,unknown,False,323,False,False,unknown,16,Jun,617,1,-1,0,unknown,True,2008-06-16
300,301,36,services,married,secondary,False,981,False,False,unknown,16,Jun,1093,1,-1,0,unknown,True,2008-06-16
301,302,36,blue-collar,divorced,secondary,False,638,True,False,unknown,16,Jun,1395,2,-1,0,unknown,True,2008-06-16
302,303,48,unemployed,single,tertiary,False,3229,False,False,unknown,16,Jun,1089,1,-1,0,unknown,True,2008-06-16
303,304,51,management,single,secondary,False,1610,True,False,unknown,16,Jun,1248,3,-1,0,unknown,True,2008-06-16
304,305,51,blue-collar,married,secondary,False,33,False,True,unknown,16,Jun,721,3,-1,0,unknown,True,2008-06-16
305,306,46,technician,married,secondary,False,536,True,False,unknown,16,Jun,750,2,-1,0,unknown,True,2008-06-16
306,307,37,management,married,tertiary,False,0,False,False,unknown,16,Jun,637,6,-1,0,unknown,True,2008-06-16
307,308,36,entrepreneur,married,tertiary,False,3057,False,False,unknown,16,Jun,2769,4,-1,0,unknown,True,2008-06-16
308,309,47,management,married,secondary,False,2892,False,False,unknown,17,Jun,556,1,-1,0,unknown,True,2008-06-17
309,310,40,technician,divorced,tertiary,False,0,False,False,unknown,17,Jun,522,1,-1,0,unknown,True,2008-06-17
310,311,38,student,single,tertiary,False,3316,False,False,unknown,17,Jun,1345,3,-1,0,unknown,True,2008-06-17
311,312,40,management,married,secondary,False,106,False,False,unknown,17,Jun,676,2,-1,0,unknown,True,2008-06-17
312,313,39,blue-collar,married,primary,False,2303,True,False,unknown,17,Jun,775,3,-1,0,unknown,True,2008-06-17
313,314,60,management,married,tertiary,False,3301,False,False,unknown,17,Jun,2621,3,-1,0,unknown,True,2008-06-17
314,315,39,self-employed,single,tertiary,False,426,False,False,unknown,18,Jun,1029,1,-1,0,unknown,True,2008-06-18
315,316,51,services,divorced,secondary,False,9,False,False,unknown,18,Jun,371,2,-1,0,unknown,True,2008-06-18
316,317,27,admin.,married,secondary,False,-97,True,False,unknown,18,Jun,1528,2,-1,0,unknown,True,2008-06-18
317,318,41,management,single,tertiary,False,11008,False,False,unknown,18,Jun,1540,1,-1,0,unknown,True,2008-06-18
318,319,42,blue-collar,single,primary,False,4930,False,False,unknown,18,Jun,973,1,-1,0,unknown,True,2008-06-18
319,320,41,entrepreneur,married,secondary,False,707,False,False,unknown,18,Jun,707,1,-1,0,unknown,True,2008-06-18
320,321,33,technician,married,secondary,False,4,True,True,unknown,18,Jun,625,2,-1,0,unknown,True,2008-06-18
321,322,46,admin.,married,secondary,False,126,False,False,unknown,18,Jun,1255,1,-1,0,unknown,True,2008-06-18
322,323,31,blue-collar,married,secondary,False,671,True,False,unknown,18,Jun,704,4,-1,0,unknown,True,2008-06-18
323,324,41,blue-collar,married,primary,False,219,False,True,unknown,18,Jun,1574,3,-1,0,unknown,True,2008-06-18
324,325,41,blue-collar,divorced,secondary,False,3622,False,False,unknown,19,Jun,1135,4,-1,0,unknown,True,2008-06-19
325,326,55,retired,divorced,secondary,False,1580,False,True,unknown,19,Jun,1007,1,-1,0,unknown,True,2008-06-19
326,327,53,technician,married,secondary,False,1319,False,False,unknown,19,Jun,1318,3,-1,0,unknown,True,2008-06-19
327,328,55,housemaid,married,primary,False,2152,False,False,unknown,19,Jun,922,2,-1,0,unknown,True,2008-06-19
328,329,39,services,married,secondary,False,2843,True,False,unknown,19,Jun,585,1,-1,0,unknown,True,2008-06-19
329,330,40,entrepreneur,married,tertiary,True,0,False,False,unknown,19,Jun,952,4,-1,0,unknown,True,2008-06-19
330,331,59,retired,married,primary,False,1115,False,False,unknown,19,Jun,834,1,-1,0,unknown,True,2008-06-19
331,332,42,blue-collar,single,secondary,False,625,False,False,unknown,19,Jun,651,3,-1,0,unknown,True,2008-06-19
332,333,41,blue-collar,married,primary,False,246,False,False,unknown,19,Jun,683,3,-1,0,unknown,True,2008-06-19
333,334,27,blue-collar,married,secondary,False,61,True,False,unknown,19,Jun,1012,1,-1,0,unknown,True,2008-06-19
334,335,25,blue-collar,single,secondary,False,-191,True,False,unknown,19,Jun,958,7,-1,0,unknown,True,2008-06-19
335,336,43,unemployed,married,primary,False,519,False,False,unknown,20,Jun,973,2,-1,0,unknown,True,2008-06-20
336,337,44,services,married,secondary,False,522,False,True,unknown,20,Jun,911,1,-1,0,unknown,True,2008-06-20
337,338,26,blue-collar,single,secondary,False,-46,True,False,unknown,20,Jun,382,7,-1,0,unknown,True,2008-06-20
338,339,52,retired,married,tertiary,False,2269,False,False,unknown,20,Jun,1210,1,-1,0,unknown,True,2008-06-20
339,340,54,services,married,unknown,False,386,False,True,unknown,20,Jun,838,1,-1,0,unknown,True,2008-06-20
340,341,56,management,married,tertiary,False,0,False,True,unknown,20,Jun,422,1,-1,0,unknown,True,2008-06-20
341,342,57,management,married,tertiary,False,9103,False,True,unknown,20,Jun,1098,2,-1,0,unknown,True,2008-06-20
342,343,29,blue-collar,single,secondary,False,908,True,False,unknown,20,Jun,1663,1,-1,0,unknown,True,2008-06-20
343,344,47,technician,married,tertiary,False,1694,False,True,unknown,20,Jun,560,3,-1,0,unknown,True,2008-06-20
344,345,57,management,married,tertiary,False,-92,True,True,unknown,20,Jun,1617,1,-1,0,unknown,True,2008-06-20
345,346,40,blue-collar,married,secondary,False,188,True,True,unknown,20,Jun,570,2,-1,0,unknown,True,2008-06-20
346,347,46,services,divorced,secondary,False,0,False,False,unknown,20,Jun,1023,3,-1,0,unknown,True,2008-06-20
347,348,43,blue-collar,single,secondary,False,740,True,False,unknown,20,Jun,585,2,-1,0,unknown,True,2008-06-20
348,349,45,management,married,tertiary,False,655,False,False,unknown,20,Jun,693,3,-1,0,unknown,True,2008-06-20
349,350,24,management,married,secondary,False,867,True,False,unknown,20,Jun,546,10,-1,0,unknown,True,2008-06-20
350,351,40,blue-collar,married,secondary,False,1009,True,True,unknown,20,Jun,1036,5,-1,0,unknown,True,2008-06-20
351,352,38,services,divorced,unknown,False,6360,False,False,unknown,20,Jun,1409,2,-1,0,unknown,True,2008-06-20
352,353,36,unemployed,married,tertiary,False,4145,False,False,unknown,20,Jun,988,4,-1,0,unknown,True,2008-06-20
353,354,27,blue-collar,single,secondary,True,-27,False,False,unknown,23,Jun,498,2,-1,0,unknown,True,2008-06-23
354,355,26,admin.,single,primary,False,-122,True,False,unknown,23,Jun,670,3,-1,0,unknown,True,2008-06-23
355,356,43,management,married,tertiary,False,149,True,False,unknown,23,Jun,662,2,-1,0,unknown,True,2008-06-23
356,357,25,blue-collar,single,primary,False,52,True,False,unknown,24,Jun,528,2,-1,0,unknown,True,2008-06-24
357,358,27,blue-collar,married,tertiary,False,335,True,False,unknown,26,Jun,519,3,-1,0,unknown,True,2008-06-26
358,359,30,technician,married,tertiary,False,526,True,True,unknown,26,Jun,677,3,-1,0,unknown,True,2008-06-26
359,360,28,admin.,single,secondary,False,-7,False,True,unknown,26,Jun,3183,2,-1,0,unknown,True,2008-06-26
360,361,27,blue-collar,married,primary,False,-413,False,True,unknown,27,Jun,422,6,-1,0,unknown,True,2008-06-27
361,362,32,admin.,divorced,secondary,False,-241,False,True,unknown,27,Jun,856,2,-1,0,unknown,True,2008-06-27
362,363,41,blue-collar,single,secondary,False,75,True,False,unknown,1,Jul,479,9,-1,0,unknown,True,2008-07-01
363,364,37,technician,single,tertiary,False,0,False,False,unknown,1,Jul,1135,2,-1,0,unknown,True,2008-07-01
364,365,27,technician,single,secondary,False,158,False,False,unknown,1,Jul,650,2,-1,0,unknown,True,2008-07-01
365,366,29,services,single,secondary,False,84,False,True,unknown,3,Jul,587,3,-1,0,unknown,True,2008-07-03
366,367,33,services,married,secondary,False,114,False,True,unknown,3,Jul,676,1,-1,0,unknown,True,2008-07-03
367,368,36,technician,married,primary,False,0,False,False,unknown,4,Jul,584,1,-1,0,unknown,True,2008-07-04
368,369,28,blue-collar,single,secondary,False,-127,True,False,cellular,4,Jul,1044,3,-1,0,unknown,True,2008-07-04
369,370,55,blue-collar,married,secondary,False,49,True,False,cellular,7,Jul,494,4,-1,0,unknown,True,2008-07-07
370,371,51,technician,married,secondary,False,216,False,False,cellular,7,Jul,615,2,-1,0,unknown,True,2008-07-07
371,372,39,technician,single,secondary,False,506,True,False,cellular,7,Jul,718,2,-1,0,unknown,True,2008-07-07
372,373,42,blue-collar,divorced,primary,False,213,True,False,cellular,7,Jul,434,3,-1,0,unknown,True,2008-07-07
373,374,33,services,single,secondary,False,170,False,False,cellular,7,Jul,782,1,-1,0,unknown,True,2008-07-07
374,375,36,entrepreneur,divorced,tertiary,False,776,False,True,cellular,7,Jul,722,3,-1,0,unknown,True,2008-07-07
375,376,45,technician,married,secondary,False,879,False,False,cellular,7,Jul,621,2,-1,0,unknown,True,2008-07-07
376,377,37,self-employed,married,secondary,False,1633,False,False,cellular,7,Jul,629,2,-1,0,unknown,True,2008-07-07
377,378,46,unemployed,married,secondary,False,926,False,False,cellular,7,Jul,385,5,-1,0,unknown,True,2008-07-07
378,379,32,self-employed,single,tertiary,False,2559,False,False,cellular,7,Jul,889,1,-1,0,unknown,True,2008-07-07
379,380,28,technician,single,secondary,False,909,False,True,cellular,7,Jul,532,1,-1,0,unknown,True,2008-07-07
380,381,45,admin.,divorced,secondary,False,-176,False,True,cellular,7,Jul,574,1,-1,0,unknown,True,2008-07-07
381,382,41,blue-collar,single,secondary,True,1085,True,True,cellular,7,Jul,599,1,-1,0,unknown,True,2008-07-07
382,383,59,blue-collar,divorced,primary,False,1265,False,True,cellular,7,Jul,849,1,-1,0,unknown,True,2008-07-07
383,384,47,technician,single,secondary,False,-239,True,True,cellular,7,Jul,973,3,-1,0,unknown,True,2008-07-07
384,385,31,blue-collar,single,secondary,False,726,False,False,cellular,7,Jul,719,2,-1,0,unknown,True,2008-07-07
385,386,31,management,single,tertiary,False,296,False,True,cellular,8,Jul,509,4,-1,0,unknown,True,2008-07-08
386,387,33,entrepreneur,married,secondary,False,-627,True,True,cellular,8,Jul,740,1,-1,0,unknown,True,2008-07-08
387,388,52,entrepreneur,married,tertiary,True,-468,False,False,cellular,8,Jul,534,1,-1,0,unknown,True,2008-07-08
388,389,26,self-employed,single,secondary,False,551,False,False,cellular,8,Jul,531,1,-1,0,unknown,True,2008-07-08
389,390,25,technician,single,secondary,False,0,False,True,cellular,8,Jul,634,1,-1,0,unknown,True,2008-07-08
390,391,25,blue-collar,married,secondary,False,101,False,True,cellular,8,Jul,460,3,-1,0,unknown,True,2008-07-08
391,392,28,blue-collar,single,secondary,False,517,False,True,cellular,8,Jul,681,1,-1,0,unknown,True,2008-07-08
392,393,33,entrepreneur,divorced,tertiary,False,37,False,True,cellular,8,Jul,1082,1,-1,0,unknown,True,2008-07-08
393,394,45,management,divorced,tertiary,False,854,False,True,cellular,8,Jul,730,1,-1,0,unknown,True,2008-07-08
394,395,36,services,married,secondary,False,30,False,True,cellular,8,Jul,716,5,-1,0,unknown,True,2008-07-08
395,396,26,blue-collar,single,secondary,True,81,False,True,cellular,8,Jul,803,2,-1,0,unknown,True,2008-07-08
396,397,38,technician,married,secondary,False,0,False,False,cellular,8,Jul,635,1,-1,0,unknown,True,2008-07-08
397,398,56,blue-collar,single,secondary,False,663,False,True,cellular,8,Jul,819,3,-1,0,unknown,True,2008-07-08
398,399,26,admin.,single,secondary,False,102,False,True,cellular,8,Jul,658,2,-1,0,unknown,True,2008-07-08
399,400,26,technician,married,secondary,False,370,False,True,cellular,8,Jul,1061,4,-1,0,unknown,True,2008-07-08
400,401,25,blue-collar,single,secondary,False,189,False,True,cellular,8,Jul,687,2,-1,0,unknown,True,2008-07-08
401,402,26,unemployed,single,secondary,False,111,False,False,cellular,9,Jul,537,1,-1,0,unknown,True,2008-07-09
402,403,40,blue-collar,married,primary,False,665,True,False,cellular,9,Jul,781,1,-1,0,unknown,True,2008-07-09
403,404,37,admin.,married,primary,False,214,True,False,cellular,9,Jul,645,1,-1,0,unknown,True,2008-07-09
404,405,43,blue-collar,single,primary,False,0,False,False,cellular,9,Jul,1242,1,-1,0,unknown,True,2008-07-09
405,406,41,services,divorced,tertiary,False,1583,True,False,cellular,9,Jul,662,1,-1,0,unknown,True,2008-07-09
